pdbid,frame,y_true,y_pred
3ary-rosetta-0160,-1.0,6.0,5.383274
3ary-rosetta-0162,-1.0,6.0,5.2805343
3ary-rosetta-0168,-1.0,6.0,5.582685
3ary-rosetta-0176,-1.0,6.0,5.441593
3ary-rosetta-0181,-1.0,6.0,5.8191504
3ary-rosetta-0186,-1.0,6.0,5.3806696
3ary-rosetta-0191,-1.0,6.0,6.0416684
3ary-rosetta-0197,-1.0,6.0,6.580382
3ary-rosetta-0208,-1.0,6.0,6.641418
3ary-rosetta-0212,-1.0,6.0,5.9422336
3ary-rosetta-0240,-1.0,6.0,5.758173
3ary-rosetta-0243,-1.0,6.0,5.1452293
3ary-rosetta-0252,-1.0,6.0,6.720359
3ary-rosetta-0258,-1.0,6.0,5.6613626
3ary-rosetta-0260,-1.0,6.0,6.3594604
3ary-rosetta-0269,-1.0,6.0,5.4097557
3ary-rosetta-0279,-1.0,6.0,6.3743634
3ary-rosetta-0297,-1.0,6.0,5.786928
3ary-rosetta-0301,-1.0,6.0,5.3538504
3ary-rosetta-0307,-1.0,6.0,5.9517
3ary-rosetta-0315,-1.0,6.0,5.8358264
3ary-rosetta-0324,-1.0,6.0,5.7738223
3ary-rosetta-0333,-1.0,6.0,6.1574683
3ary-rosetta-0339,-1.0,6.0,5.493742
3ary-rosetta-0348,-1.0,6.0,6.1340594
3ary-rosetta-0362,-1.0,6.0,5.7900085
3ary-rosetta-0375,-1.0,6.0,5.4745007
3ary-rosetta-0385,-1.0,6.0,5.2606144
3ary-rosetta-0394,-1.0,6.0,5.7783365
3ary-rosetta-0402,-1.0,6.0,5.8214808
3ary-rosetta-0415,-1.0,6.0,5.6905947
3ary-rosetta-0438,-1.0,6.0,5.7865686
3ary-rosetta-0439,-1.0,6.0,6.3541455
3ary-rosetta-0447,-1.0,6.0,5.925638
3ary-rosetta-0449,-1.0,6.0,5.4595194
3ary-rosetta-0456,-1.0,6.0,5.4045753
3ary-rosetta-0459,-1.0,6.0,6.073792
3ary-rosetta-0464,-1.0,6.0,5.2578354
3ary-rosetta-0499,-1.0,6.0,6.028797
3ary-rosetta-0505,-1.0,6.0,6.1293597
3ary-rosetta-0517,-1.0,6.0,6.1838064
3ary-rosetta-0529,-1.0,6.0,5.3011603
3ary-rosetta-0537,-1.0,6.0,5.5351706
3ary-rosetta-0559,-1.0,6.0,5.2595263
3ary-rosetta-0560,-1.0,6.0,5.5535674
3ary-rosetta-0566,-1.0,6.0,5.791662
3ary-rosetta-0575,-1.0,6.0,5.600635
3ary-rosetta-0585,-1.0,6.0,5.8176146
3ary-rosetta-0595,-1.0,6.0,5.6008925
3ary-rosetta-0607,-1.0,6.0,5.348527
3ary-rosetta-0608,-1.0,6.0,5.5648856
3ary-rosetta-0628,-1.0,6.0,6.1884003
3ary-rosetta-0630,-1.0,6.0,5.4421606
3ary-rosetta-0635,-1.0,6.0,5.3896523
3ary-rosetta-0660,-1.0,6.0,6.130986
3ary-rosetta-0677,-1.0,6.0,6.1597557
3ary-rosetta-0681,-1.0,6.0,5.4275374
3ary-rosetta-0683,-1.0,6.0,5.506913
3ary-rosetta-0687,-1.0,6.0,5.3870277
3ary-rosetta-0695,-1.0,6.0,5.3546495
3ary-rosetta-0701,-1.0,6.0,5.829175
3ary-rosetta-0719,-1.0,6.0,5.534299
3ary-rosetta-0738,-1.0,6.0,5.8002024
3ary-rosetta-0759,-1.0,6.0,5.639894
3ary-rosetta-0761,-1.0,6.0,5.9977636
3ary-rosetta-0778,-1.0,6.0,5.844798
3ary-rosetta-0783,-1.0,6.0,5.7106466
3ary-rosetta-0792,-1.0,6.0,5.575323
3ary-rosetta-0828,-1.0,6.0,5.2363987
3ary-rosetta-0831,-1.0,6.0,6.0599856
3ary-rosetta-0837,-1.0,6.0,6.813413
3ary-rosetta-0855,-1.0,6.0,5.8188972
3ary-rosetta-0865,-1.0,6.0,5.5004215
3ary-rosetta-0877,-1.0,6.0,5.962292
3ary-rosetta-0888,-1.0,6.0,5.525049
3ary-rosetta-0904,-1.0,6.0,5.854078
3ary-rosetta-0913,-1.0,6.0,6.021604
3ary-rosetta-0926,-1.0,6.0,6.2794228
3ary-rosetta-0953,-1.0,6.0,6.1712165
3ary-rosetta-0962,-1.0,6.0,5.3332753
3ary-rosetta-0964,-1.0,6.0,6.3724823
3ary-rosetta-0970,-1.0,6.0,6.032364
3ary-rosetta-0993,-1.0,6.0,6.11632
3b27-boltz,-1.0,5.16,6.5329213
3b27-gnina-0001,-1.0,5.16,4.448853
3b27-gnina-0002,-1.0,5.16,4.586292
3b27-gnina-0003,-1.0,5.16,5.1958814
3b27-gnina-0004,-1.0,5.16,5.0640736
3b27-gnina-0005,-1.0,5.16,5.136781
3b27-gnina-0006,-1.0,5.16,5.073677
3b27-gnina-0007,-1.0,5.16,5.0403233
3b27-gnina-0008,-1.0,5.16,4.9947276
3b27-gnina-0009,-1.0,5.16,5.2122145
3b27-gnina-0010,-1.0,5.16,5.3289633
3b27-gnina-0011,-1.0,5.16,4.783961
3b27-gnina-0012,-1.0,5.16,4.808797
3b27-gnina-0013,-1.0,5.16,4.270413
3b27-gnina-0014,-1.0,5.16,5.495857
3b27-gnina-0015,-1.0,5.16,5.2724447
3b27-gnina-0016,-1.0,5.16,5.1656246
3b27-gnina-0017,-1.0,5.16,5.103591
3b27-gnina-0018,-1.0,5.16,4.707063
3b27-gnina-0019,-1.0,5.16,5.191068
3b27-gnina-0020,-1.0,5.16,5.2349777
3b27-gnina-0021,-1.0,5.16,5.154913
3b27-gnina-0022,-1.0,5.16,5.619656
3b27-gnina-0023,-1.0,5.16,5.437975
3b27-gnina-0024,-1.0,5.16,5.1043777
3b27-gnina-0025,-1.0,5.16,5.31326
3b27-gnina-0026,-1.0,5.16,5.011797
3b27-gnina-0027,-1.0,5.16,5.622697
3b27-gnina-0028,-1.0,5.16,4.8786035
3b27-gnina-0029,-1.0,5.16,4.954082
3b27-gnina-0030,-1.0,5.16,4.933374
3b27-gnina-0031,-1.0,5.16,5.2497473
3b27-gnina-0032,-1.0,5.16,5.1084623
3b27-gnina-0033,-1.0,5.16,4.849927
3b27-gnina-0034,-1.0,5.16,5.000482
3b27-gnina-0035,-1.0,5.16,5.3443613
3b27-gnina-0036,-1.0,5.16,4.8458133
3b27-gnina-0037,-1.0,5.16,4.9015183
3b27-gnina-0038,-1.0,5.16,4.877885
3b27-gnina-0039,-1.0,5.16,5.049643
3b27-gnina-0040,-1.0,5.16,4.89736
3b27-gnina-0041,-1.0,5.16,4.790944
3b27-gnina-0042,-1.0,5.16,4.922186
3b27-gnina-0043,-1.0,5.16,5.027791
3b27-gnina-0044,-1.0,5.16,5.0544147
3b27-gnina-0045,-1.0,5.16,4.7652864
3b27-gnina-0046,-1.0,5.16,4.6561937
3b27-gnina-0047,-1.0,5.16,5.1138554
3b27-gnina-0048,-1.0,5.16,5.1780767
3b27-gnina-0049,-1.0,5.16,5.23244
3b27-gnina-0050,-1.0,5.16,5.4234004
3b27-gnina-0051,-1.0,5.16,4.9733567
3b27-gnina-0052,-1.0,5.16,5.1714916
3b27-gnina-0053,-1.0,5.16,4.963378
3b27-gnina-0054,-1.0,5.16,5.067271
3b27-gnina-0055,-1.0,5.16,5.0336833
3b27-gnina-0056,-1.0,5.16,4.9516187
3b27-gnina-0057,-1.0,5.16,4.8556843
3b27-gnina-0058,-1.0,5.16,4.8770638
3b27-gnina-0059,-1.0,5.16,5.0074854
3b27-gnina-0060,-1.0,5.16,5.59844
3b27-gnina-0061,-1.0,5.16,5.25202
3b27-gnina-0062,-1.0,5.16,5.134047
3b27-gnina-0063,-1.0,5.16,5.1199336
3b27-gnina-0064,-1.0,5.16,4.823042
3b27-gnina-0065,-1.0,5.16,4.7827024
3b27-gnina-0066,-1.0,5.16,5.0274496
3b27-gnina-0067,-1.0,5.16,5.1455374
3b27-gnina-0068,-1.0,5.16,4.8764076
3b27-gnina-0069,-1.0,5.16,5.441444
3b27-gnina-0070,-1.0,5.16,5.0932207
3b27-gnina-0071,-1.0,5.16,5.003484
3b27-gnina-0072,-1.0,5.16,5.095789
3b27-gnina-0073,-1.0,5.16,4.7210865
3b27-gnina-0074,-1.0,5.16,5.1052074
3b27-gnina-0075,-1.0,5.16,5.1040173
3b27-gnina-0076,-1.0,5.16,5.256367
3b27-gnina-0077,-1.0,5.16,5.133467
3b27-gnina-0078,-1.0,5.16,4.669917
3b27-gnina-0079,-1.0,5.16,5.224909
3b27-gnina-0080,-1.0,5.16,5.2453556
3b27-gnina-0081,-1.0,5.16,5.144739
3b27-gnina-0082,-1.0,5.16,5.007323
3b27-gnina-0083,-1.0,5.16,5.289098
3b27-gnina-0084,-1.0,5.16,5.029871
3b27-gnina-0085,-1.0,5.16,5.009198
3b27-gnina-0086,-1.0,5.16,4.6994944
3b27-gnina-0087,-1.0,5.16,5.2737446
3b27-gnina-0088,-1.0,5.16,5.0201097
3b27-gnina-0089,-1.0,5.16,5.035984
3b27-gnina-0090,-1.0,5.16,4.888153
3b27-gnina-0091,-1.0,5.16,4.6932545
3b27-gnina-0092,-1.0,5.16,4.8509164
3b27-gnina-0093,-1.0,5.16,4.7671175
3b27-gnina-0094,-1.0,5.16,4.9226074
3b27-gnina-0095,-1.0,5.16,5.2135916
3b27-gnina-0096,-1.0,5.16,4.6993213
3b27-gnina-0097,-1.0,5.16,5.668091
3b27-gnina-0098,-1.0,5.16,4.906744
3b27-gnina-0099,-1.0,5.16,5.204625
3b27-gnina-0100,-1.0,5.16,4.6272163
3b27-rosetta-0016,-1.0,5.16,5.6985817
3b27-rosetta-0029,-1.0,5.16,4.8173804
3b27-rosetta-0064,-1.0,5.16,5.247043
3b27-rosetta-0066,-1.0,5.16,4.953242
3b27-rosetta-0068,-1.0,5.16,6.3160524
3b27-rosetta-0075,-1.0,5.16,5.4208026
3b27-rosetta-0106,-1.0,5.16,5.910291
3b27-rosetta-0108,-1.0,5.16,6.2118835
3b27-rosetta-0134,-1.0,5.16,5.782933
3b27-rosetta-0142,-1.0,5.16,6.521217
3b27-rosetta-0145,-1.0,5.16,5.515134
3b27-rosetta-0151,-1.0,5.16,5.929739
3b27-rosetta-0156,-1.0,5.16,6.0639133
3b27-rosetta-0160,-1.0,5.16,6.249684
3b27-rosetta-0162,-1.0,5.16,6.2783566
3b27-rosetta-0165,-1.0,5.16,6.50206
3b27-rosetta-0172,-1.0,5.16,5.9504905
3b27-rosetta-0178,-1.0,5.16,6.25597
3b27-rosetta-0185,-1.0,5.16,5.951823
3b27-rosetta-0188,-1.0,5.16,5.6602893
3b27-rosetta-0226,-1.0,5.16,5.7415757
3b27-rosetta-0236,-1.0,5.16,5.664916
3b27-rosetta-0253,-1.0,5.16,5.89501
3b27-rosetta-0256,-1.0,5.16,5.343602
3b27-rosetta-0259,-1.0,5.16,5.7677727
3b27-rosetta-0262,-1.0,5.16,6.107044
3b27-rosetta-0275,-1.0,5.16,5.2611194
3b27-rosetta-0300,-1.0,5.16,6.1881485
3b27-rosetta-0308,-1.0,5.16,5.873371
3b27-rosetta-0315,-1.0,5.16,5.586806
3b27-rosetta-0319,-1.0,5.16,6.2889237
3b27-rosetta-0336,-1.0,5.16,5.171096
3b27-rosetta-0351,-1.0,5.16,5.7850614
3b27-rosetta-0352,-1.0,5.16,5.50195
3b27-rosetta-0363,-1.0,5.16,5.698402
3b27-rosetta-0379,-1.0,5.16,6.063259
3b27-rosetta-0388,-1.0,5.16,6.1480217
3b27-rosetta-0400,-1.0,5.16,6.292306
3b27-rosetta-0404,-1.0,5.16,6.0396156
3b27-rosetta-0406,-1.0,5.16,6.075141
3b27-rosetta-0409,-1.0,5.16,4.911767
3b27-rosetta-0419,-1.0,5.16,5.977797
3b27-rosetta-0421,-1.0,5.16,4.1151247
3b27-rosetta-0425,-1.0,5.16,6.2156377
3b27-rosetta-0448,-1.0,5.16,5.5774536
3b27-rosetta-0479,-1.0,5.16,5.9296017
3b27-rosetta-0487,-1.0,5.16,5.903239
3b27-rosetta-0494,-1.0,5.16,6.1149054
3b27-rosetta-0514,-1.0,5.16,6.3805447
3b27-rosetta-0524,-1.0,5.16,6.1342244
3b27-rosetta-0529,-1.0,5.16,5.145063
3b27-rosetta-0534,-1.0,5.16,6.1474924
3b27-rosetta-0554,-1.0,5.16,4.486929
3b27-rosetta-0556,-1.0,5.16,5.920712
3b27-rosetta-0587,-1.0,5.16,6.4794126
3b27-rosetta-0594,-1.0,5.16,5.601309
3b27-rosetta-0600,-1.0,5.16,6.090622
3b27-rosetta-0601,-1.0,5.16,5.233452
3b27-rosetta-0610,-1.0,5.16,6.157179
3b27-rosetta-0618,-1.0,5.16,5.613346
3b27-rosetta-0623,-1.0,5.16,6.2724123
3b27-rosetta-0624,-1.0,5.16,6.36248
3b27-rosetta-0642,-1.0,5.16,6.4856987
3b27-rosetta-0649,-1.0,5.16,6.159437
3b27-rosetta-0650,-1.0,5.16,6.1044993
3b27-rosetta-0659,-1.0,5.16,6.03929
3b27-rosetta-0664,-1.0,5.16,6.206599
3b27-rosetta-0679,-1.0,5.16,5.1744432
3b27-rosetta-0685,-1.0,5.16,6.2445865
3b27-rosetta-0694,-1.0,5.16,6.062605
3b27-rosetta-0696,-1.0,5.16,5.39104
3b27-rosetta-0706,-1.0,5.16,5.861389
3b27-rosetta-0712,-1.0,5.16,5.884487
3b27-rosetta-0728,-1.0,5.16,6.07796
3b27-rosetta-0754,-1.0,5.16,4.601163
3b27-rosetta-0768,-1.0,5.16,6.129282
3b27-rosetta-0801,-1.0,5.16,6.220138
3b27-rosetta-0805,-1.0,5.16,5.920459
3b27-rosetta-0864,-1.0,5.16,5.484014
3b27-rosetta-0868,-1.0,5.16,5.8532515
3b27-rosetta-0870,-1.0,5.16,6.323337
3b27-rosetta-0883,-1.0,5.16,5.5975313
3b27-rosetta-0884,-1.0,5.16,6.2094426
3b27-rosetta-0894,-1.0,5.16,5.7052197
3b27-rosetta-0896,-1.0,5.16,6.2054844
3b27-rosetta-0909,-1.0,5.16,5.902831
3b27-rosetta-0914,-1.0,5.16,6.1254215
3b27-rosetta-0915,-1.0,5.16,4.1659107
3b27-rosetta-0917,-1.0,5.16,4.9150953
3b27-rosetta-0920,-1.0,5.16,4.8926864
3b27-rosetta-0923,-1.0,5.16,5.819826
3b27-rosetta-0928,-1.0,5.16,5.092416
3b27-rosetta-0936,-1.0,5.16,6.3938894
3b27-rosetta-0944,-1.0,5.16,5.659036
3b27-rosetta-0945,-1.0,5.16,5.9485493
3b27-rosetta-0953,-1.0,5.16,6.2274804
3b27-rosetta-0967,-1.0,5.16,5.725314
3b27-rosetta-0980,-1.0,5.16,6.2381043
3b27-rosetta-0987,-1.0,5.16,5.8351965
3b27-rosetta-0995,-1.0,5.16,5.9066367
3bgz-boltz,-1.0,6.26,6.961193
3bgz-gnina-0001,-1.0,6.26,7.564743
3bgz-gnina-0002,-1.0,6.26,7.574627
3bgz-gnina-0003,-1.0,6.26,7.5389194
3bgz-gnina-0004,-1.0,6.26,7.2960806
3bgz-gnina-0005,-1.0,6.26,7.264465
3bgz-gnina-0006,-1.0,6.26,7.193763
3bgz-gnina-0007,-1.0,6.26,6.907358
3bgz-gnina-0008,-1.0,6.26,7.553171
3bgz-gnina-0009,-1.0,6.26,7.715944
3bgz-gnina-0010,-1.0,6.26,6.64716
3bgz-gnina-0011,-1.0,6.26,6.6903625
3bgz-gnina-0012,-1.0,6.26,7.142629
3bgz-gnina-0013,-1.0,6.26,7.587193
3bgz-gnina-0014,-1.0,6.26,7.5983152
3bgz-gnina-0015,-1.0,6.26,7.5306263
3bgz-gnina-0016,-1.0,6.26,7.402852
3bgz-gnina-0017,-1.0,6.26,7.6740956
3bgz-gnina-0018,-1.0,6.26,6.423932
3bgz-gnina-0019,-1.0,6.26,7.723956
3bgz-gnina-0020,-1.0,6.26,7.36915
3bgz-gnina-0021,-1.0,6.26,7.29434
3bgz-gnina-0022,-1.0,6.26,7.258193
3bgz-gnina-0023,-1.0,6.26,7.252058
3bgz-gnina-0024,-1.0,6.26,7.376854
3bgz-gnina-0025,-1.0,6.26,6.794748
3bgz-gnina-0026,-1.0,6.26,7.2360106
3bgz-gnina-0027,-1.0,6.26,5.1586084
3bgz-gnina-0028,-1.0,6.26,7.572444
3bgz-gnina-0029,-1.0,6.26,6.6991405
3bgz-gnina-0030,-1.0,6.26,6.400794
3bgz-gnina-0031,-1.0,6.26,5.956461
3bgz-gnina-0032,-1.0,6.26,7.064121
3bgz-gnina-0033,-1.0,6.26,7.3829784
3bgz-gnina-0034,-1.0,6.26,5.950861
3bgz-gnina-0035,-1.0,6.26,5.3116274
3bgz-gnina-0036,-1.0,6.26,6.2053747
3bgz-gnina-0037,-1.0,6.26,6.5955086
3bgz-gnina-0038,-1.0,6.26,6.9248424
3bgz-gnina-0039,-1.0,6.26,7.247035
3bgz-gnina-0040,-1.0,6.26,5.8813877
3bgz-gnina-0041,-1.0,6.26,7.6008263
3bgz-gnina-0042,-1.0,6.26,7.3201046
3bgz-gnina-0043,-1.0,6.26,6.034329
3bgz-gnina-0044,-1.0,6.26,5.884256
3bgz-gnina-0045,-1.0,6.26,5.694547
3bgz-gnina-0046,-1.0,6.26,6.02231
3bgz-gnina-0047,-1.0,6.26,6.909354
3bgz-gnina-0048,-1.0,6.26,6.0072403
3bgz-gnina-0049,-1.0,6.26,6.606869
3bgz-gnina-0050,-1.0,6.26,6.650431
3bgz-gnina-0051,-1.0,6.26,6.814496
3bgz-gnina-0052,-1.0,6.26,7.4081097
3bgz-gnina-0053,-1.0,6.26,6.3347654
3bgz-gnina-0054,-1.0,6.26,6.1892815
3bgz-gnina-0055,-1.0,6.26,7.520801
3bgz-gnina-0056,-1.0,6.26,6.707754
3bgz-gnina-0057,-1.0,6.26,5.8926706
3bgz-gnina-0058,-1.0,6.26,5.619355
3bgz-gnina-0059,-1.0,6.26,6.480816
3bgz-gnina-0060,-1.0,6.26,5.356375
3bgz-gnina-0061,-1.0,6.26,7.3493686
3bgz-gnina-0062,-1.0,6.26,5.545328
3bgz-gnina-0063,-1.0,6.26,6.1567874
3bgz-gnina-0064,-1.0,6.26,8.11228
3bgz-gnina-0065,-1.0,6.26,6.1381764
3bgz-gnina-0066,-1.0,6.26,6.9951277
3bgz-gnina-0067,-1.0,6.26,6.101843
3bgz-gnina-0068,-1.0,6.26,7.2934093
3bgz-gnina-0069,-1.0,6.26,5.4651036
3bgz-gnina-0070,-1.0,6.26,5.6961813
3bgz-gnina-0071,-1.0,6.26,6.8800745
3bgz-gnina-0072,-1.0,6.26,5.690261
3bgz-gnina-0073,-1.0,6.26,6.207874
3bgz-gnina-0074,-1.0,6.26,6.0905247
3bgz-gnina-0075,-1.0,6.26,6.8203597
3bgz-gnina-0076,-1.0,6.26,7.5825806
3bgz-gnina-0077,-1.0,6.26,7.029202
3bgz-gnina-0078,-1.0,6.26,7.5916424
3bgz-gnina-0079,-1.0,6.26,5.6119757
3bgz-gnina-0080,-1.0,6.26,7.6812134
3bgz-gnina-0081,-1.0,6.26,6.3663697
3bgz-gnina-0082,-1.0,6.26,6.542111
3bgz-gnina-0083,-1.0,6.26,5.742237
3bgz-gnina-0084,-1.0,6.26,5.837549
3bgz-gnina-0085,-1.0,6.26,5.9043026
3bgz-gnina-0086,-1.0,6.26,7.393853
3bgz-gnina-0087,-1.0,6.26,5.495052
3bgz-gnina-0088,-1.0,6.26,8.38118
3bgz-gnina-0089,-1.0,6.26,6.0618954
3bgz-gnina-0090,-1.0,6.26,7.2901382
3bgz-gnina-0091,-1.0,6.26,6.4476438
3bgz-gnina-0092,-1.0,6.26,6.005414
3bgz-gnina-0093,-1.0,6.26,7.0777893
3bgz-gnina-0094,-1.0,6.26,5.4998865
3bgz-gnina-0095,-1.0,6.26,6.376985
3bgz-gnina-0096,-1.0,6.26,7.293857
3bgz-gnina-0097,-1.0,6.26,7.453623
3bgz-gnina-0098,-1.0,6.26,6.2753344
3bgz-gnina-0099,-1.0,6.26,7.6531777
3bgz-gnina-0100,-1.0,6.26,6.176612
3bgz-rosetta-0031,-1.0,6.26,7.0360065
3bgz-rosetta-0033,-1.0,6.26,6.7350445
3bgz-rosetta-0063,-1.0,6.26,6.3431973
3bgz-rosetta-0080,-1.0,6.26,6.8062277
3bgz-rosetta-0087,-1.0,6.26,6.757214
3bgz-rosetta-0092,-1.0,6.26,6.5940094
3bgz-rosetta-0096,-1.0,6.26,7.5329485
3bgz-rosetta-0097,-1.0,6.26,6.7819963
3bgz-rosetta-0121,-1.0,6.26,6.5594945
3bgz-rosetta-0130,-1.0,6.26,7.3450418
3bgz-rosetta-0142,-1.0,6.26,6.8866878
3bgz-rosetta-0158,-1.0,6.26,6.3776116
3bgz-rosetta-0165,-1.0,6.26,7.412106
3bgz-rosetta-0171,-1.0,6.26,6.8605123
3bgz-rosetta-0179,-1.0,6.26,7.520092
3bgz-rosetta-0210,-1.0,6.26,7.999884
3bgz-rosetta-0231,-1.0,6.26,6.464017
3bgz-rosetta-0239,-1.0,6.26,6.6983514
3bgz-rosetta-0242,-1.0,6.26,6.373469
3bgz-rosetta-0266,-1.0,6.26,6.5777025
3bgz-rosetta-0269,-1.0,6.26,6.8616443
3bgz-rosetta-0271,-1.0,6.26,7.0897865
3bgz-rosetta-0281,-1.0,6.26,7.272275
3bgz-rosetta-0296,-1.0,6.26,6.9564056
3bgz-rosetta-0299,-1.0,6.26,7.1541214
3bgz-rosetta-0300,-1.0,6.26,6.7959867
3bgz-rosetta-0302,-1.0,6.26,6.891757
3bgz-rosetta-0310,-1.0,6.26,6.982556
3bgz-rosetta-0325,-1.0,6.26,7.2786183
3bgz-rosetta-0332,-1.0,6.26,6.8149385
3bgz-rosetta-0334,-1.0,6.26,6.5782976
3bgz-rosetta-0360,-1.0,6.26,7.453434
3bgz-rosetta-0373,-1.0,6.26,6.3975773
3bgz-rosetta-0390,-1.0,6.26,7.3094645
3bgz-rosetta-0396,-1.0,6.26,7.2454185
3bgz-rosetta-0430,-1.0,6.26,6.982347
3bgz-rosetta-0451,-1.0,6.26,7.504447
3bgz-rosetta-0453,-1.0,6.26,6.770639
3bgz-rosetta-0457,-1.0,6.26,6.2985706
3bgz-rosetta-0492,-1.0,6.26,7.658695
3bgz-rosetta-0499,-1.0,6.26,6.749791
3bgz-rosetta-0501,-1.0,6.26,7.178957
3bgz-rosetta-0507,-1.0,6.26,7.301733
3bgz-rosetta-0509,-1.0,6.26,6.2979364
3bgz-rosetta-0510,-1.0,6.26,6.4524913
3bgz-rosetta-0523,-1.0,6.26,7.196935
3bgz-rosetta-0527,-1.0,6.26,6.7153506
3bgz-rosetta-0528,-1.0,6.26,7.012962
3bgz-rosetta-0541,-1.0,6.26,6.59723
3bgz-rosetta-0543,-1.0,6.26,7.401329
3bgz-rosetta-0556,-1.0,6.26,6.625281
3bgz-rosetta-0559,-1.0,6.26,6.3174467
3bgz-rosetta-0564,-1.0,6.26,6.7041664
3bgz-rosetta-0570,-1.0,6.26,6.2892303
3bgz-rosetta-0574,-1.0,6.26,7.368355
3bgz-rosetta-0575,-1.0,6.26,6.3395443
3bgz-rosetta-0625,-1.0,6.26,7.3217683
3bgz-rosetta-0642,-1.0,6.26,6.52253
3bgz-rosetta-0658,-1.0,6.26,6.8400087
3bgz-rosetta-0665,-1.0,6.26,6.8586235
3bgz-rosetta-0676,-1.0,6.26,6.517643
3bgz-rosetta-0684,-1.0,6.26,7.3838897
3bgz-rosetta-0686,-1.0,6.26,6.2560916
3bgz-rosetta-0693,-1.0,6.26,6.5076523
3bgz-rosetta-0708,-1.0,6.26,7.5228252
3bgz-rosetta-0711,-1.0,6.26,6.9595017
3bgz-rosetta-0717,-1.0,6.26,6.6850758
3bgz-rosetta-0733,-1.0,6.26,7.8154993
3bgz-rosetta-0755,-1.0,6.26,7.160183
3bgz-rosetta-0757,-1.0,6.26,6.9470396
3bgz-rosetta-0760,-1.0,6.26,6.895093
3bgz-rosetta-0776,-1.0,6.26,6.534353
3bgz-rosetta-0783,-1.0,6.26,6.2591414
3bgz-rosetta-0785,-1.0,6.26,6.8917475
3bgz-rosetta-0793,-1.0,6.26,6.6742926
3bgz-rosetta-0795,-1.0,6.26,6.9465237
3bgz-rosetta-0808,-1.0,6.26,6.7624507
3bgz-rosetta-0814,-1.0,6.26,7.366409
3bgz-rosetta-0825,-1.0,6.26,7.287709
3bgz-rosetta-0829,-1.0,6.26,7.4347095
3bgz-rosetta-0836,-1.0,6.26,6.9348826
3bgz-rosetta-0841,-1.0,6.26,7.335726
3bgz-rosetta-0842,-1.0,6.26,7.1685305
3bgz-rosetta-0845,-1.0,6.26,6.680332
3bgz-rosetta-0850,-1.0,6.26,6.718249
3bgz-rosetta-0857,-1.0,6.26,7.2635465
3bgz-rosetta-0878,-1.0,6.26,6.4548283
3bgz-rosetta-0889,-1.0,6.26,6.8155146
3bgz-rosetta-0917,-1.0,6.26,6.8571153
3bgz-rosetta-0918,-1.0,6.26,7.2386622
3bgz-rosetta-0919,-1.0,6.26,6.4903326
3bgz-rosetta-0920,-1.0,6.26,6.632492
3bgz-rosetta-0924,-1.0,6.26,7.7051845
3bgz-rosetta-0928,-1.0,6.26,6.418051
3bgz-rosetta-0929,-1.0,6.26,6.9768996
3bgz-rosetta-0952,-1.0,6.26,6.171916
3bgz-rosetta-0953,-1.0,6.26,6.5666533
3bgz-rosetta-0957,-1.0,6.26,6.355445
3bgz-rosetta-0972,-1.0,6.26,6.8149734
3bgz-rosetta-0990,-1.0,6.26,6.4042983
3bv9-boltz,-1.0,5.36,7.471196
3bv9-gnina-0001,-1.0,5.36,8.305874
3bv9-gnina-0002,-1.0,5.36,8.297379
3bv9-gnina-0003,-1.0,5.36,8.198798
3bv9-gnina-0004,-1.0,5.36,7.8154755
3bv9-gnina-0005,-1.0,5.36,7.7863045
3bv9-gnina-0006,-1.0,5.36,7.816798
3bv9-gnina-0007,-1.0,5.36,8.135055
3bv9-gnina-0008,-1.0,5.36,6.901391
3bv9-gnina-0009,-1.0,5.36,7.8587976
3bv9-gnina-0010,-1.0,5.36,7.8348856
3bv9-gnina-0011,-1.0,5.36,8.406677
3bv9-gnina-0012,-1.0,5.36,7.401114
3bv9-gnina-0013,-1.0,5.36,7.5957823
3bv9-gnina-0014,-1.0,5.36,7.673724
3bv9-gnina-0015,-1.0,5.36,8.120431
3bv9-gnina-0016,-1.0,5.36,7.7806797
3bv9-gnina-0017,-1.0,5.36,7.23992
3bv9-gnina-0018,-1.0,5.36,6.9919667
3bv9-gnina-0019,-1.0,5.36,7.743732
3bv9-gnina-0020,-1.0,5.36,8.361873
3bv9-gnina-0021,-1.0,5.36,7.9060287
3bv9-gnina-0022,-1.0,5.36,8.284877
3bv9-gnina-0023,-1.0,5.36,6.5570955
3bv9-gnina-0024,-1.0,5.36,8.831655
3bv9-gnina-0025,-1.0,5.36,8.083734
3bv9-gnina-0026,-1.0,5.36,7.1765256
3bv9-gnina-0027,-1.0,5.36,7.570143
3bv9-gnina-0028,-1.0,5.36,8.109545
3bv9-gnina-0029,-1.0,5.36,7.5576725
3bv9-gnina-0030,-1.0,5.36,8.098089
3bv9-gnina-0031,-1.0,5.36,8.232162
3bv9-gnina-0032,-1.0,5.36,7.869094
3bv9-gnina-0033,-1.0,5.36,8.139808
3bv9-gnina-0034,-1.0,5.36,8.283756
3bv9-gnina-0035,-1.0,5.36,8.974108
3bv9-gnina-0036,-1.0,5.36,8.100766
3bv9-gnina-0037,-1.0,5.36,7.296399
3bv9-gnina-0038,-1.0,5.36,7.8992968
3bv9-gnina-0039,-1.0,5.36,6.8082623
3bv9-gnina-0040,-1.0,5.36,8.188192
3bv9-gnina-0041,-1.0,5.36,8.380325
