name,prediction,t_total_s,model
2xj7-rosetta-0827,5.305,5.108726,OnionNet-2
2xj7-rosetta-0964,5.712999999999999,5.223229,OnionNet-2
2xj7-rosetta-0414,5.42,5.636607,OnionNet-2
2xj7-rosetta-0488,5.47,5.004619,OnionNet-2
2xj7-rosetta-0882,5.678,5.23867,OnionNet-2
2xj7-rosetta-0158,5.195,5.241331,OnionNet-2
2xj7-rosetta-0585,5.632999999999999,4.993714,OnionNet-2
2xj7-rosetta-0208,5.077,5.10181,OnionNet-2
2xj7-rosetta-0922,5.537999999999999,4.98994,OnionNet-2
2xj7-rosetta-0504,5.247000000000001,4.947793,OnionNet-2
2xj7-rosetta-0014,5.461,5.457258,OnionNet-2
2xj7-rosetta-0635,5.1579999999999995,5.272342,OnionNet-2
2xj7-rosetta-0302,5.3839999999999995,5.237739,OnionNet-2
2xj7-rosetta-0563,5.497999999999999,5.187034,OnionNet-2
2xj7-rosetta-0140,4.995,5.127639,OnionNet-2
2xj7-rosetta-0040,5.145,5.13075,OnionNet-2
2xj7-rosetta-0942,5.346,5.587684,OnionNet-2
2xj7-rosetta-0271,4.712,5.369818,OnionNet-2
2xj7-rosetta-0767,5.664,5.347728,OnionNet-2
2xj7-rosetta-0092,5.496,5.793386,OnionNet-2
2xj7-rosetta-0358,5.167000000000001,5.252919,OnionNet-2
2xj7-rosetta-0528,4.694,4.95051,OnionNet-2
2xj7-rosetta-0209,5.103,5.022324,OnionNet-2
2xj7-rosetta-0764,5.52,5.372665,OnionNet-2
2xj7-rosetta-0796,5.705,5.057547,OnionNet-2
2xj7-rosetta-0223,5.166,5.064509,OnionNet-2
2xj7-rosetta-0466,5.17,5.055636,OnionNet-2
2xj7-rosetta-0388,5.172999999999999,5.014777,OnionNet-2
2xj7-rosetta-0420,4.837,5.038977,OnionNet-2
2xj7-rosetta-0244,5.26,4.979038,OnionNet-2
2xj7-rosetta-0293,5.511,5.102364,OnionNet-2
2xj7-rosetta-0566,4.606,5.565424,OnionNet-2
2xj7-rosetta-0079,4.95,5.174901,OnionNet-2
2xj7-rosetta-0322,4.732,5.266231,OnionNet-2
2xj7-rosetta-0915,4.646,6.296954,OnionNet-2
2xj7-rosetta-0082,3.8169999999999997,5.824985,OnionNet-2
2xj7-rosetta-0577,5.426,5.858062,OnionNet-2
2xj7-rosetta-0721,4.316,5.734079,OnionNet-2
2xj7-rosetta-0898,4.1,5.813747,OnionNet-2
2xj7-rosetta-0284,5.348,5.404855,OnionNet-2
2xj7-rosetta-0932,4.887,6.18686,OnionNet-2
2xj7-rosetta-0963,4.981,5.631738,OnionNet-2
2xj7-rosetta-0203,5.994,5.956191,OnionNet-2
2xj7-rosetta-0520,5.244,5.947789,OnionNet-2
2xj7-rosetta-0253,5.3260000000000005,5.873858,OnionNet-2
2xj7-rosetta-0859,5.479,5.525858,OnionNet-2
2xj7-rosetta-0703,5.218,6.423197,OnionNet-2
2xj7-rosetta-0636,5.596,5.771499,OnionNet-2
2xj7-rosetta-0947,5.17,5.527525,OnionNet-2
2xj7-rosetta-0004,6.396,5.775179,OnionNet-2
2xj7-rosetta-0301,5.584,5.602411,OnionNet-2
2xj7-rosetta-0686,5.605,5.373974,OnionNet-2
2xj7-rosetta-0906,5.309,5.317903,OnionNet-2
2xj7-rosetta-0463,5.268,5.391229,OnionNet-2
2xj7-rosetta-0535,4.828,5.71956,OnionNet-2
2xj7-rosetta-0658,4.609,5.697186,OnionNet-2
2xj7-rosetta-0073,5.189,5.505192,OnionNet-2
2xj7-rosetta-0674,4.454,5.658208,OnionNet-2
2xj7-rosetta-0956,5.063,5.934013,OnionNet-2
2xj7-rosetta-0452,4.445,6.363286,OnionNet-2
2xj7-rosetta-0352,4.213,5.305494,OnionNet-2
2xj7-rosetta-0556,5.51,5.024045,OnionNet-2
2xj7-rosetta-0369,4.638999999999999,5.5102,OnionNet-2
2xj7-boltz2,5.697,4.855762,OnionNet-2
2br1-crystal,6.377999999999999,5.710387,OnionNet-2
2br1-gnina-0024,6.797999999999999,4.687307,OnionNet-2
2br1-gnina-0071,5.182,5.213828,OnionNet-2
2br1-gnina-0087,6.641,5.303698,OnionNet-2
2br1-gnina-0084,4.986000000000001,5.269046,OnionNet-2
2br1-gnina-0015,7.084,5.450035,OnionNet-2
2br1-gnina-0088,6.997000000000001,5.16637,OnionNet-2
2br1-gnina-0082,5.782,5.418461,OnionNet-2
2br1-gnina-0036,6.136,4.958973,OnionNet-2
2br1-gnina-0051,5.351,5.366677,OnionNet-2
2br1-gnina-0048,5.332000000000001,5.430202,OnionNet-2
2br1-gnina-0085,5.039,5.218029,OnionNet-2
2br1-gnina-0027,7.082999999999999,5.207433,OnionNet-2
2br1-gnina-0079,5.1339999999999995,4.95616,OnionNet-2
2br1-gnina-0006,7.053999999999999,5.009231,OnionNet-2
2br1-gnina-0091,5.1080000000000005,4.928581,OnionNet-2
2br1-gnina-0049,6.667000000000001,5.034296,OnionNet-2
2br1-gnina-0039,4.855,4.933293,OnionNet-2
2br1-gnina-0099,6.421,5.059525,OnionNet-2
2br1-gnina-0001,6.9879999999999995,5.787097,OnionNet-2
2br1-gnina-0038,6.836,5.038372,OnionNet-2
2br1-gnina-0063,4.952,5.309869,OnionNet-2
2br1-gnina-0009,5.379,5.125053,OnionNet-2
2br1-gnina-0037,6.8420000000000005,5.127223,OnionNet-2
2br1-gnina-0076,6.629,5.382461,OnionNet-2
2br1-gnina-0078,5.718999999999999,5.022152,OnionNet-2
2br1-gnina-0014,7.138,5.358384,OnionNet-2
2br1-gnina-0061,6.335,5.404734,OnionNet-2
2br1-gnina-0042,5.04,5.156742,OnionNet-2
2br1-gnina-0096,7.105,4.707162,OnionNet-2
2br1-gnina-0069,7.279,4.728056,OnionNet-2
2br1-gnina-0029,4.848,5.377409,OnionNet-2
2br1-gnina-0040,5.606,5.218038,OnionNet-2
2br1-gnina-0046,6.74,4.944504,OnionNet-2
2br1-gnina-0056,7.31,5.282982,OnionNet-2
2br1-gnina-0053,5.773,4.799838,OnionNet-2
2br1-gnina-0070,5.662999999999999,5.476639,OnionNet-2
2br1-gnina-0023,6.7379999999999995,5.689066,OnionNet-2
2br1-gnina-0002,7.056,5.617773,OnionNet-2
2br1-gnina-0019,7.162999999999999,5.637886,OnionNet-2
2br1-gnina-0044,6.9670000000000005,5.471608,OnionNet-2
2br1-gnina-0074,5.202000000000001,5.083347,OnionNet-2
2br1-gnina-0031,6.397,5.380051,OnionNet-2
2br1-gnina-0017,7.037000000000001,5.33514,OnionNet-2
2br1-gnina-0089,4.919,4.978609,OnionNet-2
2br1-gnina-0030,4.453,5.216964,OnionNet-2
2br1-gnina-0022,4.218999999999999,5.143662,OnionNet-2
2br1-gnina-0034,6.527,5.101404,OnionNet-2
2br1-gnina-0093,5.007,5.291249,OnionNet-2
2br1-gnina-0068,6.678,5.566187,OnionNet-2
2br1-gnina-0060,6.6979999999999995,5.340906,OnionNet-2
2br1-gnina-0026,5.31,5.109399,OnionNet-2
2br1-gnina-0092,5.544,5.304684,OnionNet-2
2br1-gnina-0072,4.82,5.145721,OnionNet-2
2br1-gnina-0050,6.537000000000001,5.291556,OnionNet-2
2br1-gnina-0090,5.185,5.168637,OnionNet-2
2br1-gnina-0020,4.186,5.541178,OnionNet-2
2br1-gnina-0011,7.482,5.412229,OnionNet-2
2br1-gnina-0043,6.792000000000001,5.430263,OnionNet-2
2br1-gnina-0041,7.131,5.542465,OnionNet-2
2br1-gnina-0083,5.08,5.499669,OnionNet-2
2br1-gnina-0081,4.904,5.093622,OnionNet-2
2br1-gnina-0004,6.836,5.421528,OnionNet-2
2br1-gnina-0064,5.268,5.170484,OnionNet-2
2br1-gnina-0100,4.5489999999999995,5.110433,OnionNet-2
2br1-gnina-0062,6.852,5.492219,OnionNet-2
2br1-gnina-0073,6.487,5.443487,OnionNet-2
2br1-gnina-0013,7.277,5.571766,OnionNet-2
2br1-gnina-0035,7.257000000000001,5.215716,OnionNet-2
2br1-gnina-0005,7.242000000000001,5.065702,OnionNet-2
2br1-gnina-0028,7.096,4.949681,OnionNet-2
2br1-gnina-0018,7.072,4.975115,OnionNet-2
2br1-gnina-0065,6.443,5.024359,OnionNet-2
2br1-gnina-0058,5.256,5.057096,OnionNet-2
2br1-gnina-0003,7.377000000000001,4.802949,OnionNet-2
2br1-gnina-0094,6.46,5.178935,OnionNet-2
2br1-gnina-0067,6.553,4.326916,OnionNet-2
2br1-gnina-0077,5.023,4.434487,OnionNet-2
2br1-gnina-0059,5.131,4.491764,OnionNet-2
2br1-gnina-0016,6.671,4.825078,OnionNet-2
2br1-gnina-0055,6.897,5.038573,OnionNet-2
2br1-gnina-0025,6.4079999999999995,5.053987,OnionNet-2
2br1-gnina-0097,4.126,5.01076,OnionNet-2
2br1-gnina-0057,6.48,5.188361,OnionNet-2
2br1-gnina-0007,6.4479999999999995,5.231726,OnionNet-2
2br1-gnina-0047,5.106,4.977763,OnionNet-2
2br1-gnina-0086,6.99,4.826663,OnionNet-2
2br1-gnina-0010,7.27,4.623422,OnionNet-2
2br1-gnina-0054,6.789,4.421274,OnionNet-2
2br1-gnina-0098,4.7780000000000005,4.745693,OnionNet-2
2br1-gnina-0095,6.225,4.738523,OnionNet-2
2br1-gnina-0052,5.129,4.732477,OnionNet-2
2br1-gnina-0080,6.736000000000001,4.829569,OnionNet-2
2br1-gnina-0066,6.801,5.590404,OnionNet-2
2br1-gnina-0045,5.318,5.131453,OnionNet-2
2br1-gnina-0008,6.934,5.096958,OnionNet-2
2br1-gnina-0033,6.521,5.665186,OnionNet-2
2br1-gnina-0012,6.824,5.355495,OnionNet-2
2br1-gnina-0021,6.7139999999999995,5.092165,OnionNet-2
2br1-gnina-0032,4.507,5.093412,OnionNet-2
2br1-gnina-0075,6.122999999999999,4.877015,OnionNet-2
2br1-rosetta-0444,6.231,4.926313,OnionNet-2
2br1-rosetta-0814,6.312,5.153034,OnionNet-2
2br1-rosetta-0566,6.516,5.08167,OnionNet-2
2br1-rosetta-0276,6.452000000000001,4.980463,OnionNet-2
2br1-rosetta-0477,6.648,5.025378,OnionNet-2
2br1-rosetta-0681,6.274,4.940991,OnionNet-2
2br1-rosetta-0961,6.445,4.965468,OnionNet-2
2br1-rosetta-0832,6.309,5.191898,OnionNet-2
2br1-rosetta-0394,6.196000000000001,4.825607,OnionNet-2
2br1-rosetta-0891,6.159,4.575957,OnionNet-2
2br1-rosetta-0602,6.412999999999999,4.909142,OnionNet-2
2br1-rosetta-0272,6.584,4.951668,OnionNet-2
2br1-rosetta-0079,6.551,4.994552,OnionNet-2
2br1-rosetta-0537,6.851,5.054532,OnionNet-2
2br1-rosetta-0709,6.501,4.738445,OnionNet-2
2br1-rosetta-0879,6.287000000000001,4.859871,OnionNet-2
2br1-rosetta-0087,6.644,5.149957,OnionNet-2
2br1-rosetta-0404,6.608,5.30796,OnionNet-2
2br1-rosetta-0361,6.928,4.822669,OnionNet-2
2br1-rosetta-0800,6.402,4.47534,OnionNet-2
2br1-rosetta-0520,7.327000000000001,4.360993,OnionNet-2
2br1-rosetta-0701,6.696000000000001,4.737535,OnionNet-2
2br1-rosetta-0020,7.05,4.939912,OnionNet-2
2br1-rosetta-0239,6.226,4.95594,OnionNet-2
2br1-rosetta-0274,6.086,5.09614,OnionNet-2
2br1-rosetta-0628,6.395,4.792188,OnionNet-2
2br1-rosetta-0812,6.428999999999999,4.846776,OnionNet-2
2br1-rosetta-0042,6.447,4.563289,OnionNet-2
2br1-rosetta-0269,6.542000000000001,4.536274,OnionNet-2
2br1-rosetta-0421,6.332000000000001,4.69289,OnionNet-2
2br1-rosetta-0448,6.379,4.701095,OnionNet-2
2br1-rosetta-0532,6.207000000000001,4.600876,OnionNet-2
2br1-rosetta-0111,6.271,4.522342,OnionNet-2
2br1-rosetta-0523,6.474,4.773718,OnionNet-2
2br1-rosetta-0205,6.547000000000001,4.637413,OnionNet-2
2br1-rosetta-0998,6.285,5.073265,OnionNet-2
2br1-rosetta-0085,6.462999999999999,4.852449,OnionNet-2
2br1-rosetta-0452,6.952999999999999,4.665634,OnionNet-2
2br1-rosetta-0367,7.19,4.82045,OnionNet-2
2br1-rosetta-0229,6.849,4.549379,OnionNet-2
2br1-rosetta-0714,6.405,4.616944,OnionNet-2
2br1-rosetta-0094,6.329,4.961658,OnionNet-2
2br1-rosetta-0507,6.207000000000001,5.195572,OnionNet-2
2br1-rosetta-0278,6.765,5.045326,OnionNet-2
2br1-rosetta-0611,6.159,4.333737,OnionNet-2
2br1-rosetta-0690,6.75,4.915867,OnionNet-2
2br1-rosetta-0978,6.507000000000001,6.291884,OnionNet-2
2br1-rosetta-0189,6.524,5.659389,OnionNet-2
2br1-rosetta-0311,6.614,5.351979,OnionNet-2
2br1-rosetta-0791,7.001,5.328668,OnionNet-2
2br1-rosetta-0864,6.375,5.547885,OnionNet-2
2br1-rosetta-0843,6.2170000000000005,5.297389,OnionNet-2
2br1-rosetta-0734,6.1579999999999995,5.70931,OnionNet-2
2br1-rosetta-0914,6.599,5.668736,OnionNet-2
2br1-rosetta-0485,6.401,5.491253,OnionNet-2
2br1-rosetta-0158,6.733,5.500739,OnionNet-2
2br1-rosetta-0704,6.42,5.277423,OnionNet-2
2br1-rosetta-0121,6.397,5.433439,OnionNet-2
2br1-rosetta-0920,6.557,5.50305,OnionNet-2
2br1-rosetta-0757,5.899,5.358323,OnionNet-2
2br1-rosetta-0855,6.305,5.254493,OnionNet-2
2br1-rosetta-0824,6.6339999999999995,5.831618,OnionNet-2
2br1-rosetta-0006,6.7139999999999995,5.401501,OnionNet-2
2br1-rosetta-0297,6.928999999999999,5.283103,OnionNet-2
2br1-rosetta-0093,7.171,5.031494,OnionNet-2
2br1-rosetta-0128,6.284,5.300077,OnionNet-2
2br1-rosetta-0799,6.553999999999999,5.167603,OnionNet-2
2br1-rosetta-0351,6.476,5.737629,OnionNet-2
2br1-rosetta-0325,6.542000000000001,5.502335,OnionNet-2
2br1-rosetta-0569,6.492999999999999,5.908466,OnionNet-2
2br1-rosetta-0760,6.156000000000001,5.632017,OnionNet-2
2br1-rosetta-0169,6.481,5.422063,OnionNet-2
2br1-rosetta-0099,6.224,5.295624,OnionNet-2
2br1-rosetta-0002,6.207999999999999,5.273188,OnionNet-2
2br1-rosetta-0637,6.571000000000001,5.18559,OnionNet-2
2br1-rosetta-0407,6.194,5.565126,OnionNet-2
2br1-rosetta-0354,6.386,4.859918,OnionNet-2
2br1-rosetta-0645,6.54,5.394576,OnionNet-2
2br1-rosetta-0059,6.532,5.062553,OnionNet-2
2br1-rosetta-0931,6.475,5.408626,OnionNet-2
2br1-rosetta-0112,6.4639999999999995,5.169296,OnionNet-2
2br1-rosetta-0199,6.2989999999999995,5.101759,OnionNet-2
2br1-rosetta-0019,6.724,4.941744,OnionNet-2
2br1-rosetta-0664,6.353,4.740487,OnionNet-2
2br1-rosetta-0428,6.415,4.920433,OnionNet-2
2br1-rosetta-0581,6.796,4.921707,OnionNet-2
2br1-rosetta-0648,6.601,4.953794,OnionNet-2
2br1-rosetta-0586,6.632999999999999,5.053271,OnionNet-2
2br1-rosetta-0897,6.145,5.262837,OnionNet-2
2br1-rosetta-0471,6.15,5.004116,OnionNet-2
2br1-rosetta-0707,6.382999999999999,4.910393,OnionNet-2
2br1-rosetta-0955,6.566,4.865334,OnionNet-2
2br1-rosetta-0937,6.597,4.883948,OnionNet-2
2br1-rosetta-0151,6.582000000000001,4.877254,OnionNet-2
2br1-rosetta-0050,6.324,5.692953,OnionNet-2
2br1-rosetta-0840,6.375,5.054912,OnionNet-2
2br1-rosetta-0286,6.382999999999999,5.267524,OnionNet-2
2br1-rosetta-0072,6.817,5.163661,OnionNet-2
2br1-rosetta-0454,6.438,5.343113,OnionNet-2
2br1-rosetta-0460,6.313,4.820466,OnionNet-2
2br1-boltz2,5.33,4.887421,OnionNet-2
4djv-crystal,6.84,4.318476,OnionNet-2
4djv-gnina-0070,5.89,4.299598,OnionNet-2
4djv-gnina-0023,6.607,4.483725,OnionNet-2
4djv-gnina-0052,5.7589999999999995,4.451434,OnionNet-2
4djv-gnina-0058,5.652,4.59239,OnionNet-2
4djv-gnina-0026,6.61,4.675671,OnionNet-2
4djv-gnina-0016,5.824,4.416489,OnionNet-2
4djv-gnina-0033,6.267,4.496255,OnionNet-2
4djv-gnina-0045,5.935,4.367374,OnionNet-2
4djv-gnina-0034,5.5,4.299171,OnionNet-2
4djv-gnina-0015,6.537999999999999,4.593519,OnionNet-2
4djv-gnina-0002,6.279,5.166755,OnionNet-2
4djv-gnina-0018,5.763,4.538881,OnionNet-2
4djv-gnina-0043,6.1,4.531679,OnionNet-2
4djv-gnina-0025,6.422000000000001,4.432399,OnionNet-2
4djv-gnina-0076,6.426,4.467059,OnionNet-2
4djv-gnina-0087,6.666,4.640563,OnionNet-2
4djv-gnina-0083,6.263,4.629507,OnionNet-2
4djv-gnina-0089,5.484,4.508912,OnionNet-2
4djv-gnina-0024,6.774,4.405467,OnionNet-2
4djv-gnina-0079,6.206,4.490325,OnionNet-2
4djv-gnina-0071,5.452999999999999,4.530854,OnionNet-2
4djv-gnina-0035,6.351,4.394713,OnionNet-2
4djv-gnina-0046,6.356,4.488215,OnionNet-2
4djv-gnina-0056,6.199,4.583373,OnionNet-2
4djv-gnina-0062,6.329,4.460555,OnionNet-2
4djv-gnina-0051,5.507000000000001,4.718433,OnionNet-2
4djv-gnina-0039,6.099,4.499894,OnionNet-2
4djv-gnina-0096,6.392,4.428777,OnionNet-2
4djv-gnina-0069,6.681,4.575188,OnionNet-2
4djv-gnina-0064,6.047000000000001,4.59144,OnionNet-2
4djv-gnina-0097,6.307,5.195123,OnionNet-2
4djv-gnina-0007,6.782,5.250304,OnionNet-2
4djv-gnina-0041,6.297000000000001,4.652959,OnionNet-2
4djv-gnina-0094,5.59,4.560937,OnionNet-2
4djv-gnina-0090,6.4479999999999995,4.411144,OnionNet-2
4djv-gnina-0080,5.454,4.514381,OnionNet-2
4djv-gnina-0011,6.3420000000000005,4.40161,OnionNet-2
4djv-gnina-0054,5.555,4.526141,OnionNet-2
4djv-gnina-0091,6.105,4.432512,OnionNet-2
4djv-gnina-0068,6.289,4.618759,OnionNet-2
4djv-gnina-0009,5.94,4.436526,OnionNet-2
4djv-gnina-0073,5.627000000000001,4.411085,OnionNet-2
4djv-gnina-0085,6.77,4.534238,OnionNet-2
4djv-gnina-0028,6.725,4.442474,OnionNet-2
4djv-gnina-0029,6.087000000000001,4.407216,OnionNet-2
4djv-gnina-0048,5.965,4.363697,OnionNet-2
4djv-gnina-0086,5.942,4.455852,OnionNet-2
4djv-gnina-0081,5.487,4.576783,OnionNet-2
4djv-gnina-0084,5.691,4.520689,OnionNet-2
4djv-gnina-0072,6.278,4.620386,OnionNet-2
4djv-gnina-0014,6.3870000000000005,4.437546,OnionNet-2
4djv-gnina-0030,6.667000000000001,4.383759,OnionNet-2
4djv-gnina-0003,6.2410000000000005,4.540778,OnionNet-2
4djv-gnina-0022,5.976,4.405015,OnionNet-2
4djv-gnina-0095,5.52,4.747084,OnionNet-2
4djv-gnina-0053,5.771,4.7234,OnionNet-2
4djv-gnina-0031,6.531000000000001,4.466499,OnionNet-2
4djv-gnina-0078,5.973,4.642118,OnionNet-2
4djv-gnina-0036,5.941,4.444526,OnionNet-2
4djv-gnina-0082,6.046,4.551651,OnionNet-2
4djv-gnina-0004,6.5329999999999995,4.614099,OnionNet-2
4djv-gnina-0055,5.954,4.529466,OnionNet-2
4djv-gnina-0100,5.572,4.431165,OnionNet-2
4djv-gnina-0067,6.08,4.730879,OnionNet-2
4djv-gnina-0061,6.4910000000000005,5.08016,OnionNet-2
4djv-gnina-0019,6.334,4.57032,OnionNet-2
4djv-gnina-0027,6.44,4.560269,OnionNet-2
4djv-gnina-0065,5.726,4.904165,OnionNet-2
4djv-gnina-0037,5.7410000000000005,4.582393,OnionNet-2
4djv-gnina-0020,6.347,4.603421,OnionNet-2
4djv-gnina-0066,6.2139999999999995,4.557875,OnionNet-2
4djv-gnina-0017,6.169,4.396209,OnionNet-2
4djv-gnina-0001,6.879,4.444637,OnionNet-2
4djv-gnina-0057,6.335,4.686466,OnionNet-2
4djv-gnina-0013,5.879,4.475558,OnionNet-2
4djv-gnina-0021,5.928999999999999,4.491505,OnionNet-2
4djv-gnina-0074,6.025,4.4704,OnionNet-2
4djv-gnina-0010,6.542999999999999,4.452411,OnionNet-2
4djv-gnina-0005,6.125,4.32,OnionNet-2
4djv-gnina-0077,5.845,4.496278,OnionNet-2
4djv-gnina-0008,6.334,4.722379,OnionNet-2
4djv-gnina-0092,6.524,4.613329,OnionNet-2
4djv-gnina-0047,5.547999999999999,4.582093,OnionNet-2
4djv-gnina-0032,6.635,4.517804,OnionNet-2
4djv-gnina-0012,6.1979999999999995,4.50239,OnionNet-2
4djv-gnina-0044,5.638999999999999,4.501922,OnionNet-2
4djv-gnina-0075,5.291,4.378637,OnionNet-2
4djv-gnina-0050,6.285,4.50283,OnionNet-2
4djv-gnina-0038,6.881,4.483557,OnionNet-2
4djv-gnina-0088,6.184,4.494047,OnionNet-2
4djv-gnina-0006,5.784,4.455033,OnionNet-2
4djv-gnina-0049,6.349,4.835661,OnionNet-2
4djv-gnina-0059,5.856,4.582259,OnionNet-2
4djv-gnina-0060,6.322,4.760672,OnionNet-2
4djv-gnina-0042,6.699,4.967576,OnionNet-2
4djv-gnina-0093,6.103,4.855091,OnionNet-2
4djv-gnina-0063,6.707000000000001,4.611932,OnionNet-2
4djv-gnina-0098,5.8660000000000005,4.609022,OnionNet-2
4djv-gnina-0099,6.1339999999999995,4.726094,OnionNet-2
4djv-gnina-0040,5.631,4.627527,OnionNet-2
4djv-rosetta-0377,5.515,5.214303,OnionNet-2
4djv-rosetta-0335,6.2410000000000005,5.176228,OnionNet-2
4djv-rosetta-0323,6.287999999999999,5.056148,OnionNet-2
4djv-rosetta-0198,5.919,5.144235,OnionNet-2
4djv-rosetta-0880,6.525,5.2034,OnionNet-2
4djv-rosetta-0506,5.874,5.2019,OnionNet-2
4djv-rosetta-0994,5.797000000000001,5.033525,OnionNet-2
4djv-rosetta-0327,5.492000000000001,4.981482,OnionNet-2
4djv-rosetta-0777,5.726,5.118787,OnionNet-2
4djv-rosetta-0112,6.563,5.270566,OnionNet-2
4djv-rosetta-0185,6.544,5.268911,OnionNet-2
4djv-rosetta-0473,5.922000000000001,5.104214,OnionNet-2
4djv-rosetta-0004,6.019,4.991008,OnionNet-2
4djv-rosetta-0899,6.294,5.202761,OnionNet-2
4djv-rosetta-0078,5.757999999999999,5.110328,OnionNet-2
4djv-rosetta-0780,5.803,4.953771,OnionNet-2
4djv-rosetta-0580,5.561,4.910113,OnionNet-2
4djv-rosetta-0728,5.752999999999999,5.213274,OnionNet-2
4djv-rosetta-0942,6.502000000000001,5.14755,OnionNet-2
4djv-rosetta-0217,6.162999999999999,5.01733,OnionNet-2
4djv-rosetta-0410,5.4110000000000005,5.030613,OnionNet-2
4djv-rosetta-0120,6.926,5.271997,OnionNet-2
4djv-rosetta-0014,7.053,5.207054,OnionNet-2
4djv-rosetta-0523,5.5329999999999995,5.040411,OnionNet-2
4djv-rosetta-0013,5.801,5.028608,OnionNet-2
4djv-rosetta-0855,6.074,5.345643,OnionNet-2
4djv-rosetta-0074,6.6160000000000005,5.176264,OnionNet-2
4djv-rosetta-0770,6.322,4.933462,OnionNet-2
4djv-rosetta-0536,6.232,5.189718,OnionNet-2
4djv-rosetta-0192,6.1770000000000005,5.157886,OnionNet-2
4djv-rosetta-0472,6.515,5.362467,OnionNet-2
4djv-rosetta-0137,5.917000000000001,5.15707,OnionNet-2
4djv-rosetta-0936,5.957000000000001,5.367645,OnionNet-2
4djv-rosetta-0735,5.697,5.270605,OnionNet-2
4djv-rosetta-0293,5.855,5.019255,OnionNet-2
4djv-rosetta-0737,6.577000000000001,5.086025,OnionNet-2
4djv-rosetta-0652,6.082999999999999,5.26018,OnionNet-2
4djv-rosetta-0946,5.659,5.177609,OnionNet-2
4djv-rosetta-0028,5.859,5.198528,OnionNet-2
4djv-rosetta-0291,5.891,5.465941,OnionNet-2
4djv-rosetta-0251,6.702999999999999,5.063317,OnionNet-2
4djv-rosetta-0802,6.098,4.938984,OnionNet-2
4djv-rosetta-0187,7.195,5.144389,OnionNet-2
4djv-rosetta-0488,6.109,5.243387,OnionNet-2
4djv-rosetta-0405,6.33,5.260352,OnionNet-2
4djv-rosetta-0892,5.6770000000000005,5.224144,OnionNet-2
4djv-rosetta-0937,6.422000000000001,5.175205,OnionNet-2
4djv-rosetta-0836,5.447,5.023915,OnionNet-2
4djv-rosetta-0845,6.78,5.059005,OnionNet-2
4djv-rosetta-0378,7.05,5.123635,OnionNet-2
4djv-rosetta-0352,6.027,5.43342,OnionNet-2
4djv-rosetta-0481,6.064,5.635952,OnionNet-2
4djv-rosetta-0487,5.721,5.170829,OnionNet-2
4djv-rosetta-0148,6.111000000000001,5.202384,OnionNet-2
4djv-rosetta-0179,6.871,5.395624,OnionNet-2
4djv-rosetta-0612,5.8660000000000005,5.038238,OnionNet-2
4djv-rosetta-0520,6.581,5.21074,OnionNet-2
4djv-rosetta-0533,6.1160000000000005,5.181088,OnionNet-2
4djv-rosetta-0867,6.037999999999999,5.155305,OnionNet-2
4djv-rosetta-0019,5.9079999999999995,5.010143,OnionNet-2
4djv-rosetta-0940,5.254,4.927386,OnionNet-2
4djv-rosetta-0448,6.246,5.022777,OnionNet-2
4djv-rosetta-0060,5.772,5.386871,OnionNet-2
4djv-rosetta-0001,5.888999999999999,5.593121,OnionNet-2
4djv-rosetta-0155,6.767,5.284381,OnionNet-2
4djv-rosetta-0843,6.006,5.203452,OnionNet-2
4djv-rosetta-0161,6.126,5.264922,OnionNet-2
4djv-rosetta-0022,5.938,5.083913,OnionNet-2
4djv-rosetta-0534,5.91,5.267793,OnionNet-2
4djv-rosetta-0586,5.317,5.160374,OnionNet-2
4djv-rosetta-0637,5.725,5.098776,OnionNet-2
4djv-rosetta-0695,6.751,5.259642,OnionNet-2
4djv-rosetta-0738,6.4479999999999995,5.015791,OnionNet-2
4djv-rosetta-0886,5.371,5.017024,OnionNet-2
4djv-rosetta-0395,5.672000000000001,5.070931,OnionNet-2
4djv-rosetta-0089,6.252000000000001,5.400538,OnionNet-2
4djv-rosetta-0221,5.898,5.243618,OnionNet-2
4djv-rosetta-0476,5.806,5.291504,OnionNet-2
4djv-rosetta-0101,6.149,6.335548,OnionNet-2
4djv-rosetta-0469,5.739,5.218065,OnionNet-2
4djv-rosetta-0750,7.327000000000001,5.00204,OnionNet-2
4djv-rosetta-0414,5.945,5.279379,OnionNet-2
4djv-rosetta-0008,6.032,5.471572,OnionNet-2
4djv-rosetta-0139,6.3660000000000005,5.085333,OnionNet-2
4djv-rosetta-0928,6.074,5.137933,OnionNet-2
4djv-rosetta-0353,5.931,5.030409,OnionNet-2
4djv-rosetta-0453,6.162999999999999,4.981771,OnionNet-2
4djv-rosetta-0133,5.647,5.059565,OnionNet-2
4djv-rosetta-0634,6.522,5.068413,OnionNet-2
4djv-rosetta-0456,5.761,5.119167,OnionNet-2
4djv-rosetta-0206,5.942,5.176107,OnionNet-2
4djv-rosetta-0218,6.156000000000001,5.153187,OnionNet-2
4djv-rosetta-0311,6.147,4.977998,OnionNet-2
4djv-rosetta-0264,6.468999999999999,5.049674,OnionNet-2
4djv-rosetta-0158,6.152,5.112166,OnionNet-2
4djv-rosetta-0246,5.813,5.030841,OnionNet-2
4djv-rosetta-0303,5.812,5.053899,OnionNet-2
4djv-rosetta-0199,6.979,5.325519,OnionNet-2
4djv-rosetta-0521,6.724,5.298848,OnionNet-2
4djv-boltz2,7.098,4.480452,OnionNet-2
