name,prediction,t_prep_s,t_infer_s
2c3i-gnina-0074,5.616252,0.165712,0.084836
2c3i-gnina-0075,5.594887,0.136807,0.084836
2c3i-gnina-0076,5.8077927,0.162549,0.084836
2c3i-gnina-0077,7.3990345,0.146511,0.084836
2c3i-gnina-0078,7.3069315,0.148909,0.084836
2c3i-gnina-0079,6.789011,0.146024,0.084836
2c3i-gnina-0080,7.4489155,0.138503,0.084836
2c3i-gnina-0081,7.114579,0.138244,0.084836
2c3i-gnina-0082,6.9040575,0.145878,0.084836
2c3i-gnina-0083,6.8531504,0.146679,0.084836
2c3i-gnina-0084,5.8386583,0.170988,0.084836
2c3i-gnina-0085,6.7688313,0.155107,0.084836
2c3i-gnina-0086,7.0334616,0.147682,0.084836
2c3i-gnina-0087,5.9058247,0.147904,0.084857
2c3i-gnina-0088,6.846057,0.149406,0.084857
2c3i-gnina-0089,7.0291224,0.150215,0.084857
2c3i-gnina-0090,6.738036,0.146732,0.084857
2c3i-gnina-0091,5.775281,0.149435,0.084857
2c3i-gnina-0092,5.8868055,0.139276,0.084857
2c3i-gnina-0093,7.284724,0.149216,0.084857
2c3i-gnina-0094,6.8223295,0.138047,0.084857
2c3i-gnina-0095,6.9044266,0.147642,0.084857
2c3i-gnina-0096,5.76497,0.146429,0.084857
2c3i-gnina-0097,6.300724,0.170597,0.084857
2c3i-gnina-0098,7.282655,0.165466,0.084857
2c3i-gnina-0099,6.5289145,0.158784,0.084857
2c3i-gnina-0100,6.2407513,0.136755,0.084857
2c3i-rosetta-0015,6.285987,0.167873,0.084857
2c3i-rosetta-0019,6.4027624,0.153403,0.084857
2c3i-rosetta-0035,6.8857136,0.163212,0.084857
2c3i-rosetta-0057,6.375988,0.163977,0.084857
2c3i-rosetta-0059,6.1248064,0.147542,0.084857
2c3i-rosetta-0062,6.849682,0.152974,0.084857
2c3i-rosetta-0063,5.6409836,0.179128,0.084825
2c3i-rosetta-0078,6.00906,0.150313,0.084825
2c3i-rosetta-0099,6.6845684,0.146435,0.084825
2c3i-rosetta-0107,6.1181,0.137506,0.084825
2c3i-rosetta-0120,6.2315016,0.156972,0.084825
2c3i-rosetta-0124,6.5544586,0.138404,0.084825
2c3i-rosetta-0127,6.4360657,0.147067,0.084825
2c3i-rosetta-0129,6.166007,0.146688,0.084825
2c3i-rosetta-0133,6.7363567,0.145722,0.084825
2c3i-rosetta-0134,7.2333727,0.160695,0.084825
2c3i-rosetta-0136,6.6560593,0.1479,0.084825
2c3i-rosetta-0142,5.7013702,0.152303,0.084825
2c3i-rosetta-0157,6.0341873,0.170833,0.084825
2c3i-rosetta-0166,7.0393944,0.145997,0.084825
2c3i-rosetta-0180,6.2859745,0.161746,0.084825
2c3i-rosetta-0183,6.6725388,0.137556,0.084825
2c3i-rosetta-0185,6.0964956,0.163273,0.084825
2c3i-rosetta-0186,6.4906244,0.196096,0.084825
2c3i-rosetta-0190,6.557211,0.13809,0.084825
2c3i-rosetta-0230,6.3515577,0.146826,0.084825
2c3i-rosetta-0232,5.8475304,0.134994,0.085024
2c3i-rosetta-0253,5.961669,0.152864,0.085024
2c3i-rosetta-0264,6.381921,0.14655,0.085024
2c3i-rosetta-0272,6.4865494,0.157335,0.085024
2c3i-rosetta-0275,6.8448324,0.155518,0.085024
2c3i-rosetta-0280,6.3557377,0.159722,0.085024
2c3i-rosetta-0282,6.6298256,0.155513,0.085024
2c3i-rosetta-0285,6.5061913,0.13813,0.085024
2c3i-rosetta-0311,6.1004515,0.152034,0.085024
2c3i-rosetta-0326,7.109256,0.173932,0.085024
2c3i-rosetta-0333,6.277915,0.155093,0.085024
2c3i-rosetta-0334,5.8370514,0.174449,0.085024
2c3i-rosetta-0340,6.0486155,0.156342,0.085024
2c3i-rosetta-0347,6.179044,0.147422,0.085024
2c3i-rosetta-0354,6.0611296,0.148267,0.085024
2c3i-rosetta-0358,6.890831,0.180879,0.085024
2c3i-rosetta-0361,5.817713,0.138179,0.085024
2c3i-rosetta-0367,6.235942,0.156836,0.085024
2c3i-rosetta-0377,6.4035673,0.160761,0.085024
2c3i-rosetta-0378,6.3642187,0.138512,0.085024
2c3i-rosetta-0389,6.725916,0.148565,0.084831
2c3i-rosetta-0395,6.5192976,0.144729,0.084831
2c3i-rosetta-0402,6.3936014,0.149451,0.084831
2c3i-rosetta-0410,6.9679804,0.162028,0.084831
2c3i-rosetta-0426,5.9372654,0.13833,0.084831
2c3i-rosetta-0428,6.431717,0.150674,0.084831
2c3i-rosetta-0439,6.0193176,0.164708,0.084831
2c3i-rosetta-0450,5.954911,0.139231,0.084831
2c3i-rosetta-0454,5.8350363,0.176096,0.084831
2c3i-rosetta-0462,5.792881,0.137662,0.084831
2c3i-rosetta-0479,5.554283,0.155739,0.084831
2c3i-rosetta-0489,6.6513605,0.15362,0.084831
2c3i-rosetta-0517,5.6923914,0.154724,0.084831
2c3i-rosetta-0523,6.7344933,0.138455,0.084831
2c3i-rosetta-0535,5.422065,0.148453,0.084831
2c3i-rosetta-0543,6.1697674,0.197685,0.084831
2c3i-rosetta-0586,6.28636,0.13826,0.084831
2c3i-rosetta-0596,6.3599796,0.159288,0.084831
2c3i-rosetta-0617,5.740309,0.160179,0.084831
2c3i-rosetta-0618,6.5610685,0.1921,0.084831
2c3i-rosetta-0620,6.196224,0.166111,0.084861
2c3i-rosetta-0633,6.166257,0.161884,0.084861
2c3i-rosetta-0636,6.089018,0.162897,0.084861
2c3i-rosetta-0643,6.9308386,0.162662,0.084861
2c3i-rosetta-0649,6.987218,0.148197,0.084861
2c3i-rosetta-0683,6.801153,0.159603,0.084861
2c3i-rosetta-0710,6.104615,0.173433,0.084861
2c3i-rosetta-0716,6.0573463,0.156763,0.084861
2c3i-rosetta-0725,5.978283,0.150115,0.084861
2c3i-rosetta-0736,6.9130087,0.146316,0.084861
2c3i-rosetta-0738,6.2270823,0.138219,0.084861
2c3i-rosetta-0750,6.418975,0.137321,0.084861
2c3i-rosetta-0757,6.2220745,0.145496,0.084861
2c3i-rosetta-0759,6.313284,0.157275,0.084861
2c3i-rosetta-0768,6.028037,0.140643,0.084861
2c3i-rosetta-0769,5.9808035,0.147583,0.084861
2c3i-rosetta-0784,5.7085934,0.146762,0.084861
2c3i-rosetta-0796,6.440959,0.166697,0.084861
2c3i-rosetta-0797,6.1833715,0.149512,0.084861
2c3i-rosetta-0800,6.3563337,0.147379,0.084861
2c3i-rosetta-0802,6.5424595,0.136496,0.08485
2c3i-rosetta-0810,6.5262794,0.16462,0.08485
2c3i-rosetta-0820,6.465542,0.153173,0.08485
2c3i-rosetta-0822,6.024228,0.1611,0.08485
2c3i-rosetta-0841,5.573333,0.159427,0.08485
2c3i-rosetta-0842,5.8832674,0.139077,0.08485
2c3i-rosetta-0888,6.3784485,0.174586,0.08485
2c3i-rosetta-0910,6.9122887,0.181199,0.08485
2c3i-rosetta-0916,6.1038094,0.154646,0.08485
2c3i-rosetta-0923,6.229108,0.137036,0.08485
2c3i-rosetta-0930,6.104121,0.145048,0.08485
2c3i-rosetta-0952,7.0966206,0.154754,0.08485
2c3i-rosetta-0964,5.5129433,0.158932,0.08485
2c3i-rosetta-0974,6.563959,0.153816,0.08485
2cbv-boltz,4.9025946,0.217785,0.08485
2cbv-crystal,5.1487937,0.048427,0.08485
2cbv-gnina-0001,5.032324,1.47811,0.08485
2cbv-gnina-0002,5.796406,1.46077,0.08485
2cbv-gnina-0003,4.490035,1.459581,0.08485
2cbv-gnina-0004,4.485183,1.471491,0.08485
2cbv-gnina-0005,5.1206107,1.479005,0.084873
2cbv-gnina-0006,4.3418093,1.472927,0.084873
2cbv-gnina-0007,4.3838215,1.466429,0.084873
2cbv-gnina-0008,4.784936,1.464153,0.084873
2cbv-gnina-0009,4.9586744,1.466671,0.084873
2cbv-gnina-0010,5.060197,1.465479,0.084873
2cbv-gnina-0011,5.4483223,1.462387,0.084873
2cbv-gnina-0012,5.3765783,1.464229,0.084873
2cbv-gnina-0013,4.986223,1.462799,0.084873
2cbv-gnina-0014,4.8066845,1.465945,0.084873
2cbv-gnina-0015,4.5961757,1.469776,0.084873
2cbv-gnina-0016,5.401739,1.462667,0.084873
2cbv-gnina-0017,4.8936925,1.462367,0.084873
2cbv-gnina-0018,4.9451027,1.460511,0.084873
2cbv-gnina-0019,4.9795675,1.450116,0.084873
2cbv-gnina-0020,4.65794,1.467591,0.084873
2cbv-gnina-0021,5.381713,1.450958,0.084873
2cbv-gnina-0022,5.96988,1.477362,0.084873
2cbv-gnina-0023,4.70654,1.472327,0.084873
2cbv-gnina-0024,5.370252,1.462714,0.084873
2cbv-gnina-0025,4.445258,1.470079,0.084897
2cbv-gnina-0026,4.7949867,1.484144,0.084897
2cbv-gnina-0027,4.9240236,1.455451,0.084897
2cbv-gnina-0028,4.842783,1.477623,0.084897
2cbv-gnina-0029,4.895097,1.475512,0.084897
2cbv-gnina-0030,4.366968,1.473479,0.084897
2cbv-gnina-0031,5.0062437,1.47732,0.084897
2cbv-gnina-0032,5.2138395,1.449971,0.084897
2cbv-gnina-0033,5.483526,1.478483,0.084897
2cbv-gnina-0034,5.221635,1.466876,0.084897
2cbv-gnina-0035,4.85835,1.47297,0.084897
2cbv-gnina-0036,4.881061,1.487022,0.084897
2cbv-gnina-0037,5.5843153,1.465455,0.084897
2cbv-gnina-0038,5.0080347,1.463735,0.084897
2cbv-gnina-0039,5.393936,1.467358,0.084897
2cbv-gnina-0040,5.141072,1.466207,0.084897
2cbv-gnina-0041,4.7284713,1.47583,0.084897
2cbv-gnina-0042,5.2584124,1.474054,0.084897
2cbv-gnina-0043,5.7479315,1.469753,0.084897
2cbv-gnina-0044,5.864299,1.474526,0.084897
2cbv-gnina-0045,4.755104,1.479191,0.084866
2cbv-gnina-0046,5.1192293,1.460076,0.084866
2cbv-gnina-0047,5.007118,1.465697,0.084866
2cbv-gnina-0048,5.0220346,1.468899,0.084866
2cbv-gnina-0049,5.324439,1.466246,0.084866
2cbv-gnina-0050,5.0740995,1.4658,0.084866
2cbv-gnina-0051,5.739399,1.470689,0.084866
2cbv-gnina-0052,3.950659,1.478429,0.084866
2cbv-gnina-0053,4.5472693,1.464885,0.084866
2cbv-gnina-0054,4.839588,1.480396,0.084866
2cbv-gnina-0055,5.7193775,1.478146,0.084866
2cbv-gnina-0056,5.638689,1.472096,0.084866
2cbv-gnina-0057,4.4838047,1.464937,0.084866
2cbv-gnina-0058,4.9743595,1.447776,0.084866
2cbv-gnina-0059,5.4719744,1.464127,0.084866
2cbv-gnina-0060,5.2710457,1.473551,0.084866
2cbv-gnina-0061,4.6163445,1.457772,0.084866
2cbv-gnina-0062,4.9307823,1.453315,0.084866
2cbv-gnina-0063,4.664939,1.486023,0.084866
2cbv-gnina-0064,4.4585457,1.474425,0.084866
2cbv-gnina-0065,5.321219,1.480949,0.085033
2cbv-gnina-0066,4.9884844,1.463437,0.085033
2cbv-gnina-0067,5.0083084,1.463938,0.085033
2cbv-gnina-0068,4.3357677,1.45908,0.085033
2cbv-gnina-0069,5.124013,1.472301,0.085033
2cbv-gnina-0070,5.2740154,1.482336,0.085033
2cbv-gnina-0071,5.934189,1.494856,0.085033
2cbv-gnina-0072,4.874381,1.484928,0.085033
2cbv-gnina-0073,5.2148895,1.466644,0.085033
2cbv-gnina-0074,5.0776625,1.460695,0.085033
2cbv-gnina-0075,5.4106092,1.470519,0.085033
2cbv-gnina-0076,5.569641,1.481029,0.085033
2cbv-gnina-0077,4.9475803,3.291622,0.085033
2cbv-gnina-0078,4.082185,1.488368,0.085033
2cbv-gnina-0079,4.5294447,1.465123,0.085033
2cbv-gnina-0080,5.2457504,1.456282,0.085033
2cbv-gnina-0081,4.2847366,1.459542,0.085033
2cbv-gnina-0082,5.119994,1.463156,0.085033
2cbv-gnina-0083,5.0958633,1.471003,0.085033
2cbv-gnina-0084,4.5262203,1.462519,0.085033
2cbv-gnina-0085,5.374708,1.467666,0.084884
2cbv-gnina-0086,4.8188124,1.481484,0.084884
2cbv-gnina-0087,4.7380924,1.478045,0.084884
2cbv-gnina-0088,4.834202,1.480116,0.084884
2cbv-gnina-0089,4.6252127,1.455365,0.084884
2cbv-gnina-0090,4.9703655,5.251446,0.084884
2cbv-gnina-0091,4.625089,1.462295,0.084884
2cbv-gnina-0092,4.9202685,1.475288,0.084884
2cbv-gnina-0093,4.9249315,1.485833,0.084884
2cbv-gnina-0094,4.3370404,1.481237,0.084884
2cbv-gnina-0095,4.3891478,1.485165,0.084884
2cbv-gnina-0096,4.181802,1.489398,0.084884
2cbv-gnina-0097,4.4074545,1.472824,0.084884
2cbv-gnina-0098,4.727002,1.466487,0.084884
2cbv-gnina-0099,4.2231374,1.470654,0.084884
2cbv-gnina-0100,5.0340576,1.474272,0.084884
2cbv-rosetta-0008,5.5264444,1.472648,0.084884
2cbv-rosetta-0014,5.172902,1.468551,0.084884
2cbv-rosetta-0022,5.584282,1.47298,0.084884
2cbv-rosetta-0024,5.5889235,1.528854,0.084884
2cbv-rosetta-0027,5.430171,1.467918,0.084897
2cbv-rosetta-0038,6.0358543,1.471597,0.084897
2cbv-rosetta-0054,5.829769,1.461416,0.084897
2cbv-rosetta-0058,5.152977,1.458109,0.084897
2cbv-rosetta-0062,5.068101,1.477261,0.084897
2cbv-rosetta-0065,5.2177515,1.46849,0.084897
2cbv-rosetta-0088,4.473485,1.461382,0.084897
2cbv-rosetta-0089,5.6160994,1.484011,0.084897
2cbv-rosetta-0097,5.7394075,1.470675,0.084897
2cbv-rosetta-0103,6.2349443,1.462055,0.084897
2cbv-rosetta-0108,5.1111913,1.468574,0.084897
2cbv-rosetta-0112,5.4912224,1.466795,0.084897
2cbv-rosetta-0119,5.519081,1.477538,0.084897
2cbv-rosetta-0134,5.781971,1.448657,0.084897
2cbv-rosetta-0142,5.109947,1.484177,0.084897
2cbv-rosetta-0143,6.104025,1.466199,0.084897
2cbv-rosetta-0166,5.2679644,1.47432,0.084897
2cbv-rosetta-0174,4.8410263,1.473703,0.084897
2cbv-rosetta-0180,5.5203257,1.475865,0.084897
2cbv-rosetta-0189,6.2594957,1.464995,0.084897
2cbv-rosetta-0193,5.22717,1.478297,0.08513
2cbv-rosetta-0194,5.460163,1.465965,0.08513
2cbv-rosetta-0197,5.540305,1.48121,0.08513
2cbv-rosetta-0246,4.771512,1.466206,0.08513
2cbv-rosetta-0248,5.246763,1.484782,0.08513
2cbv-rosetta-0257,5.6631203,1.48109,0.08513
2cbv-rosetta-0271,5.631735,1.472513,0.08513
2cbv-rosetta-0283,5.094411,1.462333,0.08513
2cbv-rosetta-0292,4.282655,1.464608,0.08513
2cbv-rosetta-0318,5.1020536,1.46583,0.08513
2cbv-rosetta-0325,5.38735,1.443903,0.08513
2cbv-rosetta-0328,5.987459,1.461613,0.08513
2cbv-rosetta-0332,4.939019,1.474392,0.08513
2cbv-rosetta-0337,5.907894,1.457183,0.08513
2cbv-rosetta-0351,5.830369,1.458126,0.08513
2cbv-rosetta-0354,5.1489906,1.461853,0.08513
2cbv-rosetta-0356,5.472352,1.443194,0.08513
2cbv-rosetta-0357,5.2743883,1.45851,0.08513
2cbv-rosetta-0387,5.0704823,1.483033,0.08513
2cbv-rosetta-0400,4.983737,1.467821,0.08513
2cbv-rosetta-0409,5.49926,1.454436,0.084812
2cbv-rosetta-0426,5.0184712,1.461286,0.084812
2cbv-rosetta-0431,6.1075,1.460907,0.084812
2cbv-rosetta-0435,5.8443813,2.199878,0.084812
2cbv-rosetta-0438,4.8089685,1.465135,0.084812
2cbv-rosetta-0439,5.109833,1.475458,0.084812
2cbv-rosetta-0469,5.4264603,1.480721,0.084812
2cbv-rosetta-0472,6.267456,1.469214,0.084812
2cbv-rosetta-0493,5.5808754,1.449901,0.084812
2cbv-rosetta-0501,4.9597635,1.485994,0.084812
2cbv-rosetta-0502,5.069766,1.47944,0.084812
2cbv-rosetta-0526,5.626194,1.455471,0.084812
2cbv-rosetta-0543,4.6010203,1.454094,0.084812
2cbv-rosetta-0544,5.645031,1.459226,0.084812
2cbv-rosetta-0546,5.848564,1.466254,0.084812
2cbv-rosetta-0549,6.618944,1.456313,0.084812
2cbv-rosetta-0550,5.4105377,1.469861,0.084812
2cbv-rosetta-0554,5.832553,1.47315,0.084812
2cbv-rosetta-0590,4.651128,1.46096,0.084812
2cbv-rosetta-0600,5.09987,1.470705,0.084812
2cbv-rosetta-0615,5.5899267,1.483181,0.08491
2cbv-rosetta-0645,5.3915014,1.475784,0.08491
2cbv-rosetta-0646,5.678129,1.486053,0.08491
2cbv-rosetta-0652,5.4535694,1.455683,0.08491
2cbv-rosetta-0665,4.9921207,1.456508,0.08491
2cbv-rosetta-0670,6.121113,1.462149,0.08491
2cbv-rosetta-0691,6.2141333,1.451755,0.08491
2cbv-rosetta-0709,5.4122524,1.482399,0.08491
2cbv-rosetta-0711,5.9645023,1.479104,0.08491
2cbv-rosetta-0737,4.7943983,1.480204,0.08491
2cbv-rosetta-0739,5.0707593,1.569141,0.08491
2cbv-rosetta-0760,4.814168,1.469379,0.08491
2cbv-rosetta-0761,5.330268,1.466759,0.08491
2cbv-rosetta-0762,5.9463053,1.46806,0.08491
2cbv-rosetta-0771,5.9955025,1.458937,0.08491
2cbv-rosetta-0775,4.9192934,1.469544,0.08491
2cbv-rosetta-0782,4.9543962,1.481707,0.08491
2cbv-rosetta-0783,5.9773617,1.493307,0.08491
2cbv-rosetta-0784,4.7026834,1.476572,0.08491
2cbv-rosetta-0797,6.3921986,1.456856,0.08491
2cbv-rosetta-0808,5.634014,1.48076,0.085117
2cbv-rosetta-0818,5.5880747,1.477963,0.085117
2cbv-rosetta-0820,4.3812966,1.476565,0.085117
2cbv-rosetta-0821,5.8614216,1.462989,0.085117
2cbv-rosetta-0834,5.8007097,1.476793,0.085117
2cbv-rosetta-0836,5.1889462,1.46981,0.085117
2cbv-rosetta-0838,5.1435413,1.466068,0.085117
2cbv-rosetta-0846,5.546033,1.459487,0.085117
2cbv-rosetta-0862,5.1238446,1.480413,0.085117
2cbv-rosetta-0869,5.0144835,1.457503,0.085117
2cbv-rosetta-0904,6.406701,1.465689,0.085117
2cbv-rosetta-0917,5.6394587,1.465057,0.085117
2cbv-rosetta-0926,5.2233305,1.466141,0.085117
2cbv-rosetta-0939,4.66905,1.473431,0.085117
2cbv-rosetta-0962,4.8488436,1.467472,0.085117
2cbv-rosetta-0995,4.6736536,1.469589,0.085117
2cet-boltz,4.8133726,0.144828,0.085117
2cet-crystal,7.684578,0.052827,0.085117
2cet-gnina-0001,7.064951,1.434398,0.085117
2cet-gnina-0002,7.4675484,1.456496,0.085117
2cet-gnina-0003,7.5360575,1.447781,0.085778
2cet-gnina-0004,7.519533,1.440433,0.085778
2cet-gnina-0005,7.374419,1.44858,0.085778
2cet-gnina-0006,7.4532185,1.441122,0.085778
2cet-gnina-0007,5.051634,1.449143,0.085778
2cet-gnina-0008,5.6398478,1.452045,0.085778
2cet-gnina-0009,6.722316,1.444349,0.085778
2cet-gnina-0010,5.127752,1.445722,0.085778
2cet-gnina-0011,5.1616535,1.456706,0.085778
2cet-gnina-0012,5.953473,1.441598,0.085778
2cet-gnina-0013,5.841489,1.445129,0.085778
2cet-gnina-0014,5.904627,1.456865,0.085778
2cet-gnina-0015,5.876462,1.4587,0.085778
2cet-gnina-0016,5.389008,1.448518,0.085778
2cet-gnina-0017,5.4964094,1.43926,0.085778
2cet-gnina-0018,5.671483,1.444487,0.085778
2cet-gnina-0019,5.9368124,1.452408,0.085778
2cet-gnina-0020,5.5442142,1.454009,0.085778
2cet-gnina-0021,5.2346344,1.443073,0.085778
2cet-gnina-0022,5.4224405,1.440741,0.085778
2cet-gnina-0023,5.37868,1.447848,0.085018
2cet-gnina-0024,6.138397,1.441233,0.085018
2cet-gnina-0025,5.753537,1.449584,0.085018
2cet-gnina-0026,5.8160744,1.487282,0.085018
2cet-gnina-0027,6.050062,1.476367,0.085018
2cet-gnina-0028,4.9930925,1.454999,0.085018
2cet-gnina-0029,5.9797926,1.455649,0.085018
2cet-gnina-0030,5.9666862,1.463312,0.085018
2cet-gnina-0031,5.7432833,1.451047,0.085018
2cet-gnina-0032,5.286584,1.44383,0.085018
2cet-gnina-0033,6.272275,1.439277,0.085018
2cet-gnina-0034,5.5730534,1.449191,0.085018
2cet-gnina-0035,5.162113,1.456801,0.085018
2cet-gnina-0036,5.3994846,1.433305,0.085018
2cet-gnina-0037,4.9323835,1.451619,0.085018
2cet-gnina-0038,5.0138826,1.441615,0.085018
2cet-gnina-0039,5.6128635,1.451902,0.085018
2cet-gnina-0040,5.138335,1.455499,0.085018
2cet-gnina-0041,5.4228325,1.449346,0.085018
2cet-gnina-0042,5.9447536,1.449013,0.085018
2cet-gnina-0043,6.161564,1.457689,0.084878
2cet-gnina-0044,6.024684,1.449823,0.084878
2cet-gnina-0045,5.3759065,1.450634,0.084878
2cet-gnina-0046,5.244703,1.437616,0.084878
2cet-gnina-0047,5.2215295,1.472151,0.084878
2cet-gnina-0048,5.278988,1.443151,0.084878
2cet-gnina-0049,6.212777,1.447902,0.084878
2cet-gnina-0050,5.65207,1.451871,0.084878
2cet-gnina-0051,6.5783243,1.435355,0.084878
2cet-gnina-0052,5.91451,1.462151,0.084878
2cet-gnina-0053,5.4058466,1.437091,0.084878
2cet-gnina-0054,5.3196,1.438306,0.084878
2cet-gnina-0055,6.02684,1.441291,0.084878
2cet-gnina-0056,5.4555073,1.449421,0.084878
2cet-gnina-0057,5.312846,1.442642,0.084878
2cet-gnina-0058,6.6434526,1.436875,0.084878
2cet-gnina-0059,6.7703257,1.451223,0.084878
2cet-gnina-0060,5.6392574,1.44855,0.084878
2cet-gnina-0061,5.558117,1.457297,0.084878
2cet-gnina-0062,5.016321,1.445902,0.084878
2cet-gnina-0063,6.1940346,1.441185,0.085021
2cet-gnina-0064,5.0903397,1.444293,0.085021
2cet-gnina-0065,5.5399485,1.448858,0.085021
2cet-gnina-0066,6.9136324,1.455299,0.085021
2cet-gnina-0067,5.2783976,1.462285,0.085021
2cet-gnina-0068,5.2603216,1.442363,0.085021
2cet-gnina-0069,4.962014,1.450538,0.085021
2cet-gnina-0070,5.486742,1.453713,0.085021
2cet-gnina-0071,5.6545506,1.446279,0.085021
2cet-gnina-0072,5.2348394,1.444408,0.085021
2cet-gnina-0073,5.6811876,1.452296,0.085021
2cet-gnina-0074,5.2808037,1.444792,0.085021
2cet-gnina-0075,6.656234,1.45585,0.085021
2cet-gnina-0076,4.767188,1.422578,0.085021
2cet-gnina-0077,5.1570764,1.44469,0.085021
2cet-gnina-0078,5.5251446,1.461378,0.085021
2cet-gnina-0079,6.1939077,1.441554,0.085021
2cet-gnina-0080,6.4335527,1.480078,0.085021
2cet-gnina-0081,5.664817,1.451156,0.085021
2cet-gnina-0082,5.8160553,1.439804,0.085021
2cet-gnina-0083,6.062131,1.449486,0.08503
2cet-gnina-0084,5.180724,1.467946,0.08503
2cet-gnina-0085,6.17999,1.45497,0.08503
2cet-gnina-0086,5.5359383,3.362886,0.08503
2cet-gnina-0087,5.2054415,1.447419,0.08503
2cet-gnina-0088,5.178061,1.436396,0.08503
2cet-gnina-0089,5.7458506,1.460201,0.08503
2cet-gnina-0090,5.5127544,1.451983,0.08503
2cet-gnina-0091,5.4079523,1.441086,0.08503
2cet-gnina-0092,6.169565,1.45379,0.08503
2cet-gnina-0093,6.4361906,1.441768,0.08503
2cet-gnina-0094,5.9357376,1.442533,0.08503
2cet-gnina-0095,6.4173775,1.445735,0.08503
2cet-gnina-0096,5.4629345,1.448442,0.08503
2cet-gnina-0097,5.676812,1.450166,0.08503
2cet-gnina-0098,5.2730417,1.460382,0.08503
2cet-gnina-0099,6.069146,3.189229,0.08503
2cet-gnina-0100,6.3771334,1.453064,0.08503
2cet-rosetta-0004,5.2427273,1.445466,0.08503
2cet-rosetta-0020,6.608185,1.43524,0.08503
2cet-rosetta-0038,5.6186934,1.532459,0.084975
2cet-rosetta-0044,6.916277,1.441895,0.084975
2cet-rosetta-0055,7.061737,1.463993,0.084975
2cet-rosetta-0061,6.466736,1.448922,0.084975
2cet-rosetta-0062,5.776022,1.46495,0.084975
2cet-rosetta-0087,6.75935,1.459767,0.084975
2cet-rosetta-0108,5.698724,1.457966,0.084975
2cet-rosetta-0109,5.5099306,1.477591,0.084975
2cet-rosetta-0114,5.677288,1.469417,0.084975
2cet-rosetta-0120,5.367608,1.434271,0.084975
2cet-rosetta-0130,5.64717,1.47837,0.084975
2cet-rosetta-0136,5.427248,1.486897,0.084975
2cet-rosetta-0146,6.1168175,1.427002,0.084975
2cet-rosetta-0149,6.0386,1.436468,0.084975
2cet-rosetta-0168,7.2054176,2.571114,0.084975
2cet-rosetta-0169,5.7818947,1.472035,0.084975
2cet-rosetta-0174,6.09445,1.465839,0.084975
2cet-rosetta-0177,5.7441864,1.451832,0.084975
2cet-rosetta-0189,4.9364443,1.432752,0.084975
2cet-rosetta-0201,5.3480473,1.458953,0.084975
2cet-rosetta-0202,5.6136675,1.459212,0.085155
2cet-rosetta-0206,5.6003695,1.45538,0.085155
2cet-rosetta-0229,5.8526163,1.433147,0.085155
2cet-rosetta-0243,6.0494843,1.458282,0.085155
2cet-rosetta-0248,5.898736,1.450187,0.085155
2cet-rosetta-0268,5.89388,1.47959,0.085155
2cet-rosetta-0290,5.696024,1.465884,0.085155
2cet-rosetta-0292,5.221381,1.469927,0.085155
2cet-rosetta-0315,7.33871,1.444704,0.085155
2cet-rosetta-0338,7.235524,1.437942,0.085155
2cet-rosetta-0355,5.3088384,1.436954,0.085155
2cet-rosetta-0364,6.081336,1.452738,0.085155
2cet-rosetta-0368,6.371399,1.460103,0.085155
2cet-rosetta-0402,5.0365305,3.358141,0.085155
2cet-rosetta-0419,4.8889046,1.452621,0.085155
2cet-rosetta-0429,6.566475,1.4557,0.085155
2cet-rosetta-0460,6.2995157,1.615077,0.085155
2cet-rosetta-0495,6.545513,1.455348,0.085155
2cet-rosetta-0517,6.8190813,1.453712,0.085155
2cet-rosetta-0535,6.2659683,1.44644,0.085155
2cet-rosetta-0537,6.8445845,1.475589,0.08485
2cet-rosetta-0542,5.7779264,1.463247,0.08485
2cet-rosetta-0552,6.771555,1.447681,0.08485
2cet-rosetta-0574,7.0918484,1.436301,0.08485
2cet-rosetta-0585,5.805732,1.453207,0.08485
2cet-rosetta-0592,7.550699,1.462901,0.08485
2cet-rosetta-0594,5.992276,1.736445,0.08485
2cet-rosetta-0595,5.719242,1.476793,0.08485
2cet-rosetta-0619,5.926832,1.460518,0.08485
2cet-rosetta-0642,5.9586725,1.458842,0.08485
2cet-rosetta-0655,7.2605877,1.454851,0.08485
2cet-rosetta-0657,6.3602133,1.43856,0.08485
2cet-rosetta-0661,7.6142397,1.464833,0.08485
2cet-rosetta-0679,5.740038,1.454689,0.08485
2cet-rosetta-0685,5.482008,1.449626,0.08485
2cet-rosetta-0690,7.9509115,1.444019,0.08485
2cet-rosetta-0699,6.846097,1.459808,0.08485
2cet-rosetta-0707,5.4033375,1.447821,0.08485
2cet-rosetta-0710,6.889207,1.455057,0.08485
2cet-rosetta-0711,7.7440977,1.423196,0.08485
2cet-rosetta-0721,5.843851,1.449313,0.084892
2cet-rosetta-0723,6.497488,1.459441,0.084892
2cet-rosetta-0726,7.3442097,1.460239,0.084892
2cet-rosetta-0728,7.121414,1.453193,0.084892
2cet-rosetta-0753,5.87545,1.446979,0.084892
2cet-rosetta-0755,7.270836,1.471036,0.084892
2cet-rosetta-0777,7.143903,1.456265,0.084892
2cet-rosetta-0780,6.064122,1.446306,0.084892
2cet-rosetta-0791,5.9754505,1.439054,0.084892
2cet-rosetta-0800,5.3051786,1.470693,0.084892
2cet-rosetta-0807,6.0965242,1.456992,0.084892
