pdb_id,lig_id,prot_path,lig_path,pocket_path,gnina_archive,rosetta_archive,boltz_yaml
2VKM,BSD,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/2vkm_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/2vkm_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/2vkm_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/2vkm_boltz2.yaml
2WTV,ZZL,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/2wtv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/2wtv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/2wtv_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/2wtv_boltz2.yaml
3B5R,B5R,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/3b5r_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/3b5r_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/3b5r_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/3b5r_boltz2.yaml
2ZCQ,B65,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/2zcq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/2zcq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/2zcq_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/2zcq_boltz2.yaml
3E93,19B,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/3e93_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/3e93_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/3e93_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/3e93_boltz2.yaml
4K18,1OB,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k18/4k18_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k18/4k18_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k18/4k18_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k18/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k18/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k18/4k18_boltz2.yaml
2P4Y,C03,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p4y/2p4y_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p4y/2p4y_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p4y/2p4y_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p4y/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p4y/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p4y/2p4y_boltz2.yaml
3DD0,EZL,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dd0/3dd0_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dd0/3dd0_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dd0/3dd0_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dd0/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dd0/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dd0/3dd0_boltz2.yaml
3NW9,637,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nw9/3nw9_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nw9/3nw9_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nw9/3nw9_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nw9/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nw9/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3nw9/3nw9_boltz2.yaml
3UI7,C1L,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ui7/3ui7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ui7/3ui7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ui7/3ui7_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ui7/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ui7/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ui7/3ui7_boltz2.yaml
3URI,8-MER,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uri/3uri_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uri/3uri_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uri/3uri_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uri/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uri/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uri/3uri_boltz2.yaml
1QKT,EST,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qkt/1qkt_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qkt/1qkt_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qkt/1qkt_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qkt/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qkt/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qkt/1qkt_boltz2.yaml
1H22,E10,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h22/1h22_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h22/1h22_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h22/1h22_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h22/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h22/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1h22/1h22_boltz2.yaml
3GNW,XNC,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gnw/3gnw_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gnw/3gnw_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gnw/3gnw_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gnw/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gnw/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gnw/3gnw_boltz2.yaml
1SQA,UI1,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1sqa/1sqa_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1sqa/1sqa_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1sqa/1sqa_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1sqa/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1sqa/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1sqa/1sqa_boltz2.yaml
4JIA,1K3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4jia/4jia_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4jia/4jia_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4jia/4jia_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4jia/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4jia/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4jia/4jia_boltz2.yaml
3B65,3B6,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b65/3b65_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b65/3b65_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b65/3b65_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b65/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b65/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b65/3b65_boltz2.yaml
3FV1,DYH,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv1/3fv1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv1/3fv1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv1/3fv1_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv1/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv1/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3fv1/3fv1_boltz2.yaml
4QAC,KK3,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qac/4qac_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qac/4qac_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qac/4qac_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qac/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qac/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qac/4qac_boltz2.yaml
2YKI,YKI,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yki/2yki_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yki/2yki_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yki/2yki_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yki/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yki/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yki/2yki_boltz2.yaml
3G0W,LGB,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3g0w/3g0w_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3g0w/3g0w_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3g0w/3g0w_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3g0w/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3g0w/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3g0w/3g0w_boltz2.yaml
4IVD,15T,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivd/4ivd_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivd/4ivd_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivd/4ivd_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivd/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivd/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivd/4ivd_boltz2.yaml
4TY7,39F,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ty7/4ty7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ty7/4ty7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ty7/4ty7_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ty7/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ty7/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ty7/4ty7_boltz2.yaml
2POG,WST,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2pog/2pog_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2pog/2pog_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2pog/2pog_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2pog/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2pog/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2pog/2pog_boltz2.yaml
4GR0,R4B,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gr0/4gr0_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gr0/4gr0_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gr0/4gr0_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gr0/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gr0/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gr0/4gr0_boltz2.yaml
1EBY,BEB,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1eby/1eby_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1eby/1eby_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1eby/1eby_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1eby/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1eby/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1eby/1eby_boltz2.yaml
1Z6E,IK8,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z6e/1z6e_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z6e/1z6e_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z6e/1z6e_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z6e/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z6e/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z6e/1z6e_boltz2.yaml
1E66,HUX,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1e66/1e66_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1e66/1e66_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1e66/1e66_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1e66/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1e66/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1e66/1e66_boltz2.yaml
4IVC,1J6,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivc/4ivc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivc/4ivc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivc/4ivc_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivc/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivc/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivc/4ivc_boltz2.yaml
4TWP,AXI,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4twp/4twp_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4twp/4twp_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4twp/4twp_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4twp/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4twp/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4twp/4twp_boltz2.yaml
4RFM,3P6,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4rfm/4rfm_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4rfm/4rfm_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4rfm/4rfm_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4rfm/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4rfm/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4rfm/4rfm_boltz2.yaml
1Y6R,MTM,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1y6r/1y6r_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1y6r/1y6r_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1y6r/1y6r_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1y6r/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1y6r/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1y6r/1y6r_boltz2.yaml
3U8N,09S,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8n/3u8n_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8n/3u8n_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8n/3u8n_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8n/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8n/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8n/3u8n_boltz2.yaml
4TMN,0PK,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4tmn/4tmn_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4tmn/4tmn_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4tmn/4tmn_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4tmn/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4tmn/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4tmn/4tmn_boltz2.yaml
2P15,EZT,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p15/2p15_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p15/2p15_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p15/2p15_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p15/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p15/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2p15/2p15_boltz2.yaml
3MYG,EML,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3myg/3myg_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3myg/3myg_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3myg/3myg_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3myg/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3myg/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3myg/3myg_boltz2.yaml
4GID,0GH,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gid/4gid_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gid/4gid_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gid/4gid_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gid/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gid/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gid/4gid_boltz2.yaml
3UTU,1TS,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3utu/3utu_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3utu/3utu_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3utu/3utu_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3utu/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3utu/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3utu/3utu_boltz2.yaml
5C2H,4XU,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5c2h/5c2h_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5c2h/5c2h_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5c2h/5c2h_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5c2h/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5c2h/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5c2h/5c2h_boltz2.yaml
1MQ6,XLD,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1mq6/1mq6_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1mq6/1mq6_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1mq6/1mq6_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1mq6/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1mq6/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1mq6/1mq6_boltz2.yaml
5DWR,5H7,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5dwr/5dwr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5dwr/5dwr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5dwr/5dwr_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5dwr/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5dwr/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/5dwr/5dwr_boltz2.yaml
4F2W,TDI,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f2w/4f2w_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f2w/4f2w_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f2w/4f2w_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f2w/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f2w/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f2w/4f2w_boltz2.yaml
2X00,GYN,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2x00/2x00_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2x00/2x00_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2x00/2x00_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2x00/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2x00/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2x00/2x00_boltz2.yaml
3O9I,A61,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3o9i/3o9i_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3o9i/3o9i_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3o9i/3o9i_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3o9i/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3o9i/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3o9i/3o9i_boltz2.yaml
4F3C,BIG,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f3c/4f3c_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f3c/4f3c_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f3c/4f3c_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f3c/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f3c/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f3c/4f3c_boltz2.yaml
